,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
59131,2020-09-09,420,0579,1,KEFAR ROSH HANIQRA,1230,0,,,1,0.794,0.0
59486,2020-09-09,422,0582,1,KEFAR HANAGID,1260,0,,,3,0.799,0.0
59961,2020-09-09,425,0586,1,MEGIDDO,810,0,,,1,0.791,0.0
60142,2020-09-09,426,0587,1,SAVYON,3340,0,,,3,0.829,0.0
60322,2020-09-09,427,0588,1,BENE RE'EM,1370,0,,,4,0.755,0.0
60643,2020-09-09,429,0590,1,NEWE UR,280,0,,,1,0.803,0.0
61793,2020-09-09,436,0597,1,PALMAHIM,490,0,,,6,0.781,0.0
62520,2020-09-09,441,0604,1,BET ARIF,1070,0,,,15,0.787,0.0
62766,2020-09-09,443,0606,1,MAZOR,1290,0,,,4,0.788,0.0
63151,2020-09-09,446,0610,1,SITRIYYA,970,0,,,2,0.774,0.0
66470,2020-09-09,472,0662,1,HOSEN,910,0,,,4,0.758,0.0
67056,2020-09-09,476,0666,1,OMER,7200,0,,,11,0.832,0.0
67235,2020-09-09,477,0667,1,BAR'AM,570,0,,,8,0.847,0.0
67414,2020-09-09,478,0668,1,MEFALLESIM,920,0,,,1,0.791,0.0
67764,2020-09-09,480,0672,1,BET NEQOFA,580,0,,,4,0.778,0.0
68114,2020-09-09,482,0674,1,LIMAN,650,0,,,3,0.777,0.0
68501,2020-09-09,485,0677,1,HASOLELIM,820,0,,,5,0.775,0.0
69095,2020-09-09,489,0681,1,GIV'AT SHEMU'EL,23700,0,,,15,0.834,0.0
69869,2020-09-09,494,0686,1,NEWE YAMIN,1120,0,,,15,0.76,0.0
70293,2020-09-09,497,0689,1,MEGADIM,1190,0,,,18,0.779,0.0
70960,2020-09-09,501,0694,1,MA'AGAN MIKHA'EL,1730,0,,,4,0.784,0.0
72832,2020-09-09,514,0708,1,AMQA,600,0,,,1,0.783,0.0
73802,2020-09-09,520,0714,1,EREZ,480,0,,,10,0.779,0.0
75703,2020-09-09,533,0730,1,ELIFELET,560,0,,,12,0.776,0.0
76054,2020-09-09,535,0732,1,MISHMAR HAYARDEN,590,0,,,5,0.759,0.0
76411,2020-09-09,537,0735,1,RAMOT ME'IR,760,0,,,4,0.789,0.0
77578,2020-09-09,545,0743,1,KEFAR SHEMU'EL,830,0,,,6,0.75,0.0
77756,2020-09-09,546,0744,1,TALME YAFE,690,0,,,3,0.764,0.0
80288,2020-09-09,565,0764,1,KEFAR MORDEKHAY,600,0,,,1,0.798,0.0
80468,2020-09-09,566,0765,1,MISGAV DOV,700,0,,,11,0.767,0.0
81142,2020-09-09,571,0771,1,MEVO BETAR,520,0,,,3,0.762,0.0
82343,2020-09-09,579,0779,1,AMMINADAV,1030,0,,,1,0.774,0.0
82522,2020-09-09,580,0780,1,ORA,1230,0,,,2,0.764,0.0
82702,2020-09-09,581,0783,1,EVEN SAPPIR,680,0,,,6,0.783,0.0
84837,2020-09-09,596,0799,1,ZEKHARYA,940,0,,,6,0.78,0.0
85851,2020-09-09,603,0806,1,EN YAHAV,670,0,,,6,0.786,0.0
86200,2020-09-09,605,0808,1,NIR ELIYYAHU,360,0,,,6,0.802,0.0
87453,2020-09-09,616,0819,1,AVIGEDOR,740,0,,,6,0.778,0.0
88177,2020-09-09,621,0824,1,KOKHAV MIKHA'EL,920,0,,,10,0.766,0.0
88642,2020-09-09,624,0827,1,NEWE MIVTAH,620,0,,,2,0.775,0.0
90596,2020-09-09,638,0845,1,KEFAR AZZA,660,0,,,2,0.77,0.0
91603,2020-09-09,645,0853,1,GE'ALYA,1010,0,,,3,0.796,0.0
93331,2020-09-09,656,0866,1,YOTVATA,660,0,,,1,0.805,0.0
93538,2020-09-09,658,0870,1,GIV'AT HASHELOSHA,740,0,,,3,0.799,0.0
94051,2020-09-09,662,0874,1,MIGDAL HAEMEQ,24450,1,,,12,0.776,0.0
95132,2020-09-09,672,0892,1,AVDON,530,0,,,1,0.756,0.0
95477,2020-09-09,676,0917,1,SEGEV,1030,0,,,19,0.841,0.0
95656,2020-09-09,677,0919,1,GIV'AT YESHA'YAHU,710,0,,,15,0.755,0.0
96694,2020-09-09,695,1015,1,MEVASSERET ZIYYON,24470,0,,,61,0.782,0.5
96875,2020-09-09,696,1020,1,OR AQIVA,16200,0,,,4,0.804,0.0
97227,2020-09-09,698,1031,1,SEDEROT,21580,0,,,6,0.766,0.0
97407,2020-09-09,699,1034,1,QIRYAT MAL'AKHI,21210,0,,,1,0.765,0.0
99053,2020-09-09,715,1061,1,NAZERAT ILLIT,40830,0,,,23,1.143,0.0
99233,2020-09-09,716,1063,1,MA'ALOT-TARSHIHA,21070,0,,,3,0.795,0.0
99545,2020-09-09,718,1065,1,ZIMRAT,320,0,,,1,0.762,0.0
100102,2020-09-09,722,1069,1,RAM-ON,950,0,,,1,0.794,0.0
103026,2020-09-09,746,1113,1,ZUR HADASSA,6630,0,,,13,0.744,0.0
103205,2020-09-09,747,1114,1,SRIGIM (LI-ON),1010,0,,,21,0.709,0.0
105006,2020-09-09,763,1138,1,YA'AD,630,0,,,8,0.772,0.0
105187,2020-09-09,764,1139,1,KARMI'EL,44870,0,,,55,0.826,0.5
105367,2020-09-09,765,1140,1,MIDRESHET BEN GURION,1520,0,,,12,0.74,0.0
107272,2020-09-09,783,1160,1,SHEKHANYA,740,0,,,4,0.752,0.0
107432,2020-09-09,784,1161,1,RAHAT,56950,0,,,1,0.691,0.0
108659,2020-09-09,793,1174,1,MANOF,690,0,,,1,0.771,0.0
111612,2020-09-09,816,1200,1,MODI'IN-MAKKABBIM-RE'UT,82910,0,,,107,0.753,0.5
111793,2020-09-09,817,1201,1,KAMMON,1260,0,,,11,0.745,0.0
113217,2020-09-09,827,1211,1,QADDARIM,180,0,,,1,0.713,0.0
113526,2020-09-09,829,1213,1,ZIV'ON,110,0,,,1,0.698,0.0
114488,2020-09-09,836,1224,1,KOKHAV YA'IR,9250,0,,,20,0.775,0.0
114833,2020-09-09,838,1226,1,YUVALLIM,1080,0,,,1,0.799,0.0
115499,2020-09-09,845,1233,1,SHEQEF,580,0,,,1,0.735,0.0
115678,2020-09-09,846,1235,1,SHORASHIM,400,0,,,3,0.756,0.0
116822,2020-09-09,854,1244,1,TIMRAT,1320,0,,,6,0.808,0.0
117627,2020-09-09,862,1253,1,AMNUN,270,0,,,2,0.789,0.0
119018,2020-09-09,872,1263,1,KEFAR WERADIM,5670,0,,,16,0.789,0.0
119199,2020-09-09,873,1264,1,KARME YOSEF,1690,0,,,18,0.806,0.0
119536,2020-09-09,877,1268,1,METAR,6860,1,,,11,0.771,0.0
119717,2020-09-09,878,1271,1,LEHAVIM,6160,0,,,34,0.75,0.0
121464,2020-09-09,892,1288,1,GIV'AT ELA,1680,0,,,3,0.79,0.0
122254,2020-09-09,898,1295,1,YANUH-JAT,6010,0,,,1,0.727,0.0
122842,2020-09-09,902,1304,1,SHOHAM,19420,0,,,46,0.724,0.5
123022,2020-09-09,903,1309,1,EL'AD,41360,0,,,3,0.706,0.0
123202,2020-09-09,904,1310,1,LAPPID,2550,0,,,7,0.744,0.0
124040,2020-09-09,912,1319,1,BAT HEFER,5530,0,,,1,0.743,0.0
125304,2020-09-09,928,1337,1,SHIMSHIT,2640,0,,,11,0.733,0.0
125833,2020-09-09,935,1345,1,ZUR YIZHAQ,1990,0,,,6,0.732,0.0
127472,2020-09-09,961,2010,1,KEFAR BIN NUN,600,0,,,1,0.777,0.0
127935,2020-09-09,964,2013,1,BEN SHEMEN (MOSHAV),790,0,,,3,0.777,0.0
132084,2020-09-09,1002,2200,1,DIMONA,33060,0,,,2,0.785,0.0
132265,2020-09-09,1003,2300,1,QIRYAT TIV'ON,17310,0,,,58,0.795,0.5
132445,2020-09-09,1004,2400,1,OR YEHUDA,35270,0,,,5,0.785,0.0
132625,2020-09-09,1005,2500,1,NESHER,23240,0,,,28,0.765,0.0
132806,2020-09-09,1006,2530,1,BE'ER YA'AQOV,16320,0,,,9,0.737,0.0
132987,2020-09-09,1007,2550,1,GEDERA,24710,0,,,24,0.784,0.0
133167,2020-09-09,1008,2560,1,ARAD,23940,1,,,23,0.785,0.0
133348,2020-09-09,1009,2600,1,ELAT,47720,0,,,42,0.753,0.5
133529,2020-09-09,1010,2610,1,BET SHEMESH,89790,1,,,22,0.716,0.0
133710,2020-09-09,1011,2620,1,QIRYAT ONO,34230,0,,,65,0.805,0.5
133890,2020-09-09,1012,2630,1,QIRYAT GAT,48270,0,,,26,0.779,0.0
134071,2020-09-09,1013,2640,1,ROSH HAAYIN,40610,0,,,20,0.773,0.0
134252,2020-09-09,1014,2650,1,RAMAT HASHARON,43090,1,,,129,0.836,0.5
134433,2020-09-09,1015,2660,1,YAVNE,34170,0,,,83,0.736,0.5
135138,2020-09-09,1019,2800,1,QIRYAT SHEMONA,23130,0,,,4,0.785,0.0
135319,2020-09-09,1020,3000,1,JERUSALEM,815310,3,,,454,0.745,1.0
138829,2020-09-09,1047,3602,1,ROSH ZURIM,860,0,,,1,0.712,0.0
139184,2020-09-09,1049,3604,1,ALLON SHEVUT,3070,0,,,6,0.722,0.0
139399,2020-09-09,1053,3608,1,MA'ALE EFRAYIM,1120,0,,,5,0.739,0.0
140315,2020-09-09,1061,3616,1,MA'ALE ADUMMIM,36860,0,,,11,0.775,0.0
142704,2020-09-09,1078,3650,1,EFRATA,7820,0,,,8,0.743,0.0
143057,2020-09-09,1080,3652,1,BET ARYE,4170,0,,,10,0.752,0.0
144737,2020-09-09,1092,3713,1,NA'AMA,100,0,,,4,0.741,0.0
144917,2020-09-09,1093,3715,1,ALMON,1130,0,,,2,0.731,0.0
146184,2020-09-09,1103,3730,1,GIV'AT ZE'EV,13470,1,,,7,0.764,0.0
147066,2020-09-09,1110,3750,1,ALFE MENASHE,7580,0,,,10,0.774,0.0
147792,2020-09-09,1116,3760,1,ORANIT,7200,0,,,3,0.765,0.0
147934,2020-09-09,1117,3762,1,ITAMAR,1030,0,,,1,0.7,0.0
148787,2020-09-09,1124,3769,1,HAR ADAR,3700,0,,,7,0.767,0.0
151134,2020-09-09,1142,3797,1,MODI'IN ILLIT,55490,0,,,1,0.669,0.0
151315,2020-09-09,1143,4000,1,HAIFA,272180,5,,,503,0.783,1.0
151422,2020-09-09,1144,4001,1,BUQ'ATA,6120,0,,,1,0.744,0.0
152939,2020-09-09,1155,4012,1,ANI'AM,530,0,,,4,0.737,0.0
153477,2020-09-09,1159,4017,1,ALLONE HABASHAN,350,0,,,9,0.698,0.0
156102,2020-09-09,1180,4702,1,RAMOT,480,0,,,12,0.79,0.0
156283,2020-09-09,1181,5000,1,TEL AVIV - YAFO,414560,2,,,757,0.753,1.0
156587,2020-09-09,1183,6100,1,BENE BERAQ,168770,0,,,27,0.829,0.0
156767,2020-09-09,1184,6200,1,BAT YAM,129430,0,,,28,0.817,0.0
156948,2020-09-09,1185,6300,1,GIV'ATAYIM,55700,2,,,153,0.804,0.5
157129,2020-09-09,1186,6400,1,HERZLIYYA,89230,1,,,228,0.903,1.0
157310,2020-09-09,1187,6500,1,HADERA,84070,0,,,73,0.768,0.5
157491,2020-09-09,1188,6600,1,HOLON,185310,2,,,181,0.987,0.5
157671,2020-09-09,1189,6700,1,TIBERIAS,41740,0,,,8,0.79,0.0
157852,2020-09-09,1190,6800,1,QIRYAT ATTA,52710,0,,,21,0.854,0.0
158033,2020-09-09,1191,6900,1,KEFAR SAVA,89220,0,,,208,0.809,1.0
158214,2020-09-09,1192,7000,1,LOD,71060,0,,,14,0.757,0.0
158395,2020-09-09,1193,7100,1,ASHQELON,120040,0,,,33,0.763,0.0
158576,2020-09-09,1194,7200,1,NES ZIYYONA,42980,0,,,158,0.794,0.5
158756,2020-09-09,1195,7300,1,NAZARETH,73960,0,,,4,0.752,0.0
158937,2020-09-09,1196,7400,1,NETANYA,192160,1,,,161,0.904,0.5
159238,2020-09-09,1198,7600,1,AKKO,47150,0,,,8,0.78,0.0
159418,2020-09-09,1199,7700,1,AFULA,41720,0,,,30,0.758,0.0
159599,2020-09-09,1200,7800,1,PARDES HANNA-KARKUR,34800,1,,,36,0.889,0.0
159780,2020-09-09,1201,7900,1,PETAH TIQWA,213900,0,,,197,0.774,0.5
159960,2020-09-09,1202,8000,1,ZEFAT,32070,0,,,3,0.77,0.0
160141,2020-09-09,1203,8200,1,QIRYAT MOTZKIN,38910,0,,,60,0.793,0.5
160322,2020-09-09,1204,8300,1,RISHON LEZIYYON,235130,4,,,276,0.803,1.0
160503,2020-09-09,1205,8400,1,REHOVOT,120930,3,,,320,0.864,1.0
160683,2020-09-09,1206,8500,1,RAMLA,68020,0,,,6,0.768,0.0
160864,2020-09-09,1207,8600,1,RAMAT GAN,148400,1,,,279,0.814,1.0
161045,2020-09-09,1208,8700,1,RA'ANNANA,69160,2,,,228,0.807,1.0
161522,2020-09-09,1211,9000,1,BE'ER SHEVA,197260,0,,,65,0.925,0.5
161703,2020-09-09,1212,9100,1,NAHARIYYA,52950,0,,,26,0.796,0.0
162060,2020-09-09,1214,9300,1,ZIKHRON YA'AQOV,20900,0,,,45,0.794,0.5
162241,2020-09-09,1215,9400,1,YEHUD,27940,0,,,29,0.799,0.0
162421,2020-09-09,1216,9500,1,QIRYAT BIALIK,38180,0,,,48,0.817,0.5
162602,2020-09-09,1217,9600,1,QIRYAT YAM,38300,0,,,21,0.859,0.0
162783,2020-09-09,1218,9700,1,HOD HASHARON,51040,2,,,156,0.757,0.5
162963,2020-09-09,1219,9800,1,BINYAMINA-GIV'AT ADA,13970,0,,,6,0.776,0.0
0,2020-09-09,6,0016-001,0,BET NIR,0,0,,,3,0.808,0.0
1,2020-09-09,12,0026-001,0,ROSH PINNA,2600,0,,,23,0.775,0.0
2,2020-09-09,14,0028-001,0,MAZKERET BATYA,8900,0,,,16,0.793,0.0
3,2020-09-09,16,0031-001,0,OFAQIM,4400,0,,,1,0.786,0.0
4,2020-09-09,21,0031-007,0,OFAQIM,4500,0,,,1,0.741,0.0
5,2020-09-09,23,0033-001,0,BAT SHELOMO,0,0,,,6,0.793,0.0
6,2020-09-09,29,0043-001,0,METULA,1500,0,,,12,0.786,0.0
7,2020-09-09,32,0047-001,0,KEFAR TAVOR,2500,0,,,10,0.787,0.0
8,2020-09-09,33,0048-001,0,MENAHEMYA,1000,0,,,1,1.042,0.0
9,2020-09-09,36,0053-001,0,ATLIT,5000,0,,,1,0.795,0.0
10,2020-09-09,45,0066-001,0,MERHAVYA(QIBBUZ),800,0,,,3,0.845,0.0
11,2020-09-09,48,0070-122,0,ASHDOD,2900,0,,,2,0.915,0.0
12,2020-09-09,49,0070-123,0,ASHDOD,3600,0,,,5,0.845,0.0
13,2020-09-09,71,0070-244,0,ASHDOD,2400,0,,,3,0.862,0.0
14,2020-09-09,74,0070-314,0,ASHDOD,5200,0,,,1,0.8,0.0
15,2020-09-09,75,0070-315,0,ASHDOD,3700,0,,,10,0.82,0.0
16,2020-09-09,83,0070-333,0,ASHDOD,5100,0,,,4,0.772,0.0
17,2020-09-09,84,0070-342,0,ASHDOD,4800,0,,,4,0.829,0.0
18,2020-09-09,90,0070-422,0,ASHDOD,7700,0,,,5,0.779,0.0
19,2020-09-09,91,0070-423,0,ASHDOD,4700,0,,,1,0.823,0.0
20,2020-09-09,93,0070-425,0,ASHDOD,5400,0,,,1,0.804,0.0
21,2020-09-09,95,0070-432,0,ASHDOD,4600,0,,,4,0.788,0.0
22,2020-09-09,97,0070-434,0,ASHDOD,2400,0,,,1,0.774,0.0
23,2020-09-09,115,0070-313,0,ASHDOD,0,0,,,4,0.783,0.0
24,2020-09-09,99,0072-001,0,GAN SHEMU'EL,800,0,,,3,0.795,0.0
25,2020-09-09,102,0077-001,0,AYYELET HASHAHAR,1400,0,,,4,0.802,0.0
26,2020-09-09,105,0080-001,0,NAHALAL,800,0,,,6,0.783,0.0
27,2020-09-09,119,0195-002,0,QADIMA-ZORAN,0,0,,,2,0.725,0.0
28,2020-09-09,235,0195-001,0,QADIMA-ZORAN,5700,0,,,6,0.754,0.0
29,2020-09-09,236,0195-003,0,QADIMA-ZORAN,2600,1,,,7,0.791,0.0
30,2020-09-09,237,0195-004,0,QADIMA-ZORAN,5600,0,,,4,0.77,0.0
31,2020-09-09,238,0195-005,0,QADIMA-ZORAN,2600,2,,,8,0.786,0.0
32,2020-09-09,124,0316-001,0,KEFAR NETTER,900,0,,,3,0.789,0.0
33,2020-09-09,126,0335-001,0,RAMAT HASHOFET,700,0,,,3,0.792,0.0
34,2020-09-09,129,0339-001,0,RAMAT ZEVI,0,0,,,2,0.792,0.0
35,2020-09-09,144,7800-008,0,PARDES HANNA-KARKUR,4500,0,,,3,0.801,0.0
36,2020-09-09,145,7800-009,0,PARDES HANNA-KARKUR,5100,1,,,7,0.785,0.0
37,2020-09-09,862,7800-002,0,PARDES HANNA-KARKUR,3600,0,,,3,0.785,0.0
38,2020-09-09,865,7800-005,0,PARDES HANNA-KARKUR,3100,0,,,8,0.787,0.0
39,2020-09-09,866,7800-006,0,PARDES HANNA-KARKUR,2600,0,,,15,0.967,0.0
40,2020-09-09,147,7900-112,0,PETAH TIQWA,4700,0,,,8,0.848,0.0
41,2020-09-09,148,7900-113,0,PETAH TIQWA,11700,0,,,3,0.759,0.0
42,2020-09-09,736,7900-114,0,PETAH TIQWA,3800,0,,,4,0.868,0.0
43,2020-09-09,737,7900-115,0,PETAH TIQWA,2000,0,,,5,0.785,0.0
44,2020-09-09,738,7900-121,0,PETAH TIQWA,4100,0,,,16,0.754,0.0
45,2020-09-09,739,7900-122,0,PETAH TIQWA,4900,0,,,7,0.782,0.0
46,2020-09-09,742,7900-131,0,PETAH TIQWA,3800,0,,,10,0.79,0.0
