,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
13606,2020-09-27,96,0157,1,EN WERED,1370,1,,,6,0.887,0.0
13804,2020-09-27,97,0158,1,NA'AN,1440,1,,,5,0.884,0.0
14185,2020-09-27,99,0160,1,HULDA,500,1,,,7,0.872,0.0
14936,2020-09-27,104,0166,1,GAN YAVNE,20700,7,,,43,0.848,0.5
15135,2020-09-27,105,0167,1,EN HAHORESH,730,0,,,3,0.941,0.0
15333,2020-09-27,106,0168,1,KEFAR YONA,19960,3,,,35,0.922,0.0
15633,2020-09-27,108,0171,1,PARDESIYYA,5480,0,,,6,0.903,0.0
16366,2020-09-27,112,0176,1,AFIQIM,1440,0,,,12,0.924,0.0
16565,2020-09-27,113,0177,1,KEFAR BILU,1240,0,,,4,0.914,0.0
16875,2020-09-27,115,0182,1,EVEN YEHUDA,12410,1,,,26,0.901,0.0
18043,2020-09-27,123,0191,1,HADAR AM,520,0,,,2,0.949,0.0
18241,2020-09-27,124,0192,1,KEFAR HAHORESH,560,1,,,8,0.885,0.0
18770,2020-09-27,127,0195,1,QADIMA-ZORAN,17960,3,,,25,0.86,0.0
19140,2020-09-27,129,0197,1,MA'BAROT,920,0,,,1,0.924,0.0
19815,2020-09-27,133,0202,1,BET OVED,270,0,,,12,0.929,0.0
22279,2020-09-27,148,0229,1,GANNE TIQWA,14260,6,,,17,0.906,0.0
22476,2020-09-27,149,0230,1,MA'AS,780,4,,,23,0.867,0.0
22674,2020-09-27,150,0232,1,SHEFAYIM,1140,1,,,6,0.883,0.0
23524,2020-09-27,155,0239,1,GAN HAYYIM,830,1,,,10,0.876,0.0
23723,2020-09-27,156,0240,1,YOQNE'AM ILLIT,20260,0,,,10,0.893,0.0
23922,2020-09-27,157,0241,1,YOQNE'AM(MOSHAVA),1300,1,,,8,0.905,0.0
24277,2020-09-27,159,0246,1,NETIVOT,28710,0,,,1,0.891,0.0
25209,2020-09-27,164,0252,1,BITAN AHARON,390,0,,,1,0.903,0.0
25406,2020-09-27,165,0253,1,HULATA,530,0,,,13,0.912,0.0
26559,2020-09-27,173,0264,1,SHA'AR HAGOLAN,570,0,,,6,0.948,0.0
27118,2020-09-27,177,0269,1,MOLEDET,950,0,,,2,0.888,0.0
27723,2020-09-27,181,0274,1,KEFAR MENAHEM,1220,0,,,7,0.883,0.0
27921,2020-09-27,182,0276,1,ZUR MOSHE,3290,0,,,9,0.863,0.0
28623,2020-09-27,187,0284,1,SEDE WARBURG,1480,0,,,1,0.895,0.0
29044,2020-09-27,190,0287,1,TEL YIZHAQ,960,0,,,4,1.052,0.0
29427,2020-09-27,192,0289,1,EN HAMIFRAZ,1170,2,,,12,0.929,0.0
30222,2020-09-27,197,0295,1,KEFAR RUPPIN,430,0,,,5,0.911,0.0
31893,2020-09-27,210,0309,1,NEHORA,1120,0,,,1,0.889,0.0
32970,2020-09-27,216,0316,1,KEFAR NETTER,1100,0,,,4,0.872,0.0
33523,2020-09-27,220,0320,1,KEFAR WARBURG,1030,1,,,8,0.89,0.0
35430,2020-09-27,234,0339,1,RAMAT ZEVI,550,0,,,4,0.878,0.0
35618,2020-09-27,235,0340,1,GAT(QIBBUZ),640,0,,,1,0.912,0.0
36309,2020-09-27,240,0346,1,GELIL YAM,430,1,,,5,0.903,0.0
36914,2020-09-27,244,0352,1,GEVULOT,270,2,,,8,0.91,0.0
37746,2020-09-27,250,0358,1,YAD MORDEKHAY,670,1,,,8,0.916,0.0
38769,2020-09-27,256,0365,1,BET QESHET,480,0,,,6,0.893,0.0
38967,2020-09-27,257,0366,1,SHAMIR,910,3,,,19,0.866,0.0
39428,2020-09-27,260,0369,1,GAL'ED (EVEN YIZHAQ),420,2,,,12,0.895,0.0
40165,2020-09-27,266,0375,1,MAGGAL,990,1,,,7,0.87,0.0
40659,2020-09-27,269,0378,1,MISGAV AM,260,1,,,5,0.897,0.0
42428,2020-09-27,279,0390,1,REGBA,1040,0,,,3,0.92,0.0
43299,2020-09-27,285,0397,1,HAZERIM,770,1,,,6,0.931,0.0
44095,2020-09-27,290,0403,1,URIM,480,2,,,12,0.919,0.0
44468,2020-09-27,292,0406,1,HAZOR-ASHDOD,510,0,,,1,0.919,0.0
45453,2020-09-27,300,0416,1,MA'YAN BARUKH,660,0,,,8,0.884,0.0
45768,2020-09-27,302,0418,1,BENE ZIYYON,1320,1,,,2,0.89,0.0
45965,2020-09-27,303,0419,1,SA'AD,760,0,,,3,0.921,0.0
46630,2020-09-27,307,0424,1,GEVIM,400,1,,,3,0.895,0.0
47012,2020-09-27,309,0426,1,EN KARMEL,790,0,,,2,0.889,0.0
47498,2020-09-27,312,0429,1,ALLONE ABBA,920,0,,,4,0.859,0.0
47696,2020-09-27,313,0430,1,BET LEHEM HAGELILIT,770,0,,,6,0.91,0.0
48119,2020-09-27,316,0433,1,NAHSHOLIM,580,0,,,2,0.915,0.0
49800,2020-09-27,328,0447,1,NORDIYYA,2030,0,,,12,0.981,0.0
50179,2020-09-27,330,0449,1,NEHALIM,1640,1,,,7,0.909,0.0
50377,2020-09-27,331,0450,1,BE'EROT YIZHAQ,390,0,,,1,0.932,0.0
50929,2020-09-27,334,0454,1,SA'AR,700,0,,,1,0.891,0.0
51123,2020-09-27,335,0456,1,SHORESH,760,0,,,1,1.042,0.0
52051,2020-09-27,341,0465,1,ZOVA,600,0,,,2,0.925,0.0
52249,2020-09-27,342,0466,1,BET DAGAN,7050,0,,,3,0.908,0.0
52447,2020-09-27,343,0469,1,QIRYAT EQRON,10500,0,,,5,0.909,0.0
53214,2020-09-27,349,0481,1,MUGHAR,20710,0,,,1,0.882,0.0
54236,2020-09-27,358,0494,1,DALIYAT AL KARMEL,16040,0,,,1,0.889,0.0
54327,2020-09-27,359,0496,1,HURFEISH,5810,1,,,1,0.881,0.0
54568,2020-09-27,361,0498,1,TUR'AN,12680,0,,,1,0.886,0.0
56435,2020-09-27,378,0522,1,NAHEF,11740,0,,,1,0.877,0.0
57474,2020-09-27,387,0531,1,ARRABE,22780,0,,,2,0.877,0.0
59618,2020-09-27,404,0559,1,BUSTAN HAGALIL,830,0,,,4,0.905,0.0
59816,2020-09-27,405,0562,1,BET EL'AZARI,1390,1,,,4,0.883,0.0
60299,2020-09-27,408,0565,1,AZOR,11700,2,,,5,0.906,0.0
61562,2020-09-27,417,0576,1,KABRI,910,0,,,1,0.913,0.0
62419,2020-09-27,422,0582,1,KEFAR HANAGID,1260,1,,,5,0.914,0.0
62919,2020-09-27,425,0586,1,MEGIDDO,810,0,,,1,0.896,0.0
63117,2020-09-27,426,0587,1,SAVYON,3340,1,,,2,0.92,0.0
63315,2020-09-27,427,0588,1,BENE RE'EM,1370,6,,,16,0.864,0.0
64010,2020-09-27,431,0592,1,BENE DAROM,560,1,,,1,0.891,0.0
64859,2020-09-27,436,0597,1,PALMAHIM,490,2,,,13,0.881,0.0
65356,2020-09-27,439,0602,1,NIRIM,360,0,,,1,0.921,0.0
65620,2020-09-27,441,0604,1,BET ARIF,1070,0,,,16,0.869,0.0
65985,2020-09-27,444,0607,1,MERON,830,1,,,7,0.884,0.0
66280,2020-09-27,446,0610,1,SITRIYYA,970,2,,,4,0.884,0.0
67461,2020-09-27,454,0619,1,BET GUVRIN,360,0,,,1,0.891,0.0
68784,2020-09-27,465,0638,1,QALANSAWE,20190,1,,,1,0.876,0.0
69709,2020-09-27,472,0662,1,HOSEN,910,0,,,5,0.883,0.0
70323,2020-09-27,476,0666,1,OMER,7200,0,,,9,0.925,0.0
70520,2020-09-27,477,0667,1,BAR'AM,570,1,,,10,0.94,0.0
70714,2020-09-27,478,0668,1,MEFALLESIM,920,0,,,3,0.911,0.0
71091,2020-09-27,480,0672,1,BET NEQOFA,580,1,,,5,0.898,0.0
71467,2020-09-27,482,0674,1,LIMAN,650,0,,,6,0.88,0.0
71872,2020-09-27,485,0677,1,HASOLELIM,820,0,,,4,0.899,0.0
72493,2020-09-27,489,0681,1,GIV'AT SHEMU'EL,23700,1,,,3,0.895,0.0
73299,2020-09-27,494,0686,1,NEWE YAMIN,1120,0,,,16,0.857,0.0
73749,2020-09-27,497,0689,1,MEGADIM,1190,3,,,20,0.869,0.0
74450,2020-09-27,501,0694,1,MA'AGAN MIKHA'EL,1730,0,,,6,0.897,0.0
75640,2020-09-27,508,0701,1,ARBEL,610,0,,,1,0.889,0.0
77399,2020-09-27,520,0714,1,EREZ,480,2,,,14,0.907,0.0
77643,2020-09-27,522,0716,1,EYAL,460,0,,,1,0.894,0.0
79378,2020-09-27,533,0730,1,ELIFELET,560,1,,,11,0.912,0.0
79755,2020-09-27,535,0732,1,MISHMAR HAYARDEN,590,1,,,7,0.897,0.0
80138,2020-09-27,537,0735,1,RAMOT ME'IR,760,1,,,6,0.9,0.0
81345,2020-09-27,545,0743,1,KEFAR SHEMU'EL,830,2,,,6,0.857,0.0
84149,2020-09-27,565,0764,1,KEFAR MORDEKHAY,600,1,,,2,0.905,0.0
84348,2020-09-27,566,0765,1,MISGAV DOV,700,2,,,14,0.882,0.0
86293,2020-09-27,579,0779,1,AMMINADAV,1030,1,,,1,0.897,0.0
86491,2020-09-27,580,0780,1,ORA,1230,1,,,8,0.875,0.0
87443,2020-09-27,586,0788,1,ZETAN,1040,0,,,1,0.898,0.0
88921,2020-09-27,596,0799,1,ZEKHARYA,940,0,,,6,0.906,0.0
89980,2020-09-27,603,0806,1,EN YAHAV,670,0,,,8,0.895,0.0
90353,2020-09-27,605,0808,1,NIR ELIYYAHU,360,1,,,7,0.887,0.0
90779,2020-09-27,609,0812,1,SHELOMI,6150,0,,,1,0.909,0.0
91652,2020-09-27,616,0819,1,AVIGEDOR,740,0,,,12,0.877,0.0
92402,2020-09-27,621,0824,1,KOKHAV MIKHA'EL,920,2,,,6,0.875,0.0
92887,2020-09-27,624,0827,1,NEWE MIVTAH,620,0,,,4,0.89,0.0
94901,2020-09-27,638,0845,1,KEFAR AZZA,660,0,,,5,0.899,0.0
95662,2020-09-27,643,0851,1,NIZZANE OZ,1040,0,,,1,0.889,0.0
95963,2020-09-27,645,0853,1,GE'ALYA,1010,0,,,3,0.911,0.0
96444,2020-09-27,648,0857,1,KEFAR AVIV,750,0,,,1,0.904,0.0
97283,2020-09-27,653,0863,1,GINNATON,870,0,,,1,0.884,0.0
97995,2020-09-27,658,0870,1,GIV'AT HASHELOSHA,740,0,,,3,0.908,0.0
98535,2020-09-27,662,0874,1,MIGDAL HAEMEQ,24450,2,,,12,0.888,0.0
100019,2020-09-27,676,0917,1,SEGEV,1030,2,,,28,0.96,0.0
101288,2020-09-27,695,1015,1,MEVASSERET ZIYYON,24470,6,,,57,1.231,0.5
101487,2020-09-27,696,1020,1,OR AQIVA,16200,0,,,4,0.92,0.0
101865,2020-09-27,698,1031,1,SEDEROT,21580,1,,,7,0.9,0.0
102062,2020-09-27,699,1034,1,QIRYAT MAL'AKHI,21210,0,,,1,0.902,0.0
102253,2020-09-27,700,1043,1,GIZO,190,1,,,4,0.868,0.0
103788,2020-09-27,715,1061,1,NAZERAT ILLIT,40830,0,,,22,1.198,0.0
103986,2020-09-27,716,1063,1,MA'ALOT-TARSHIHA,21070,1,,,5,0.905,0.0
107892,2020-09-27,746,1113,1,ZUR HADASSA,6630,1,,,10,0.866,0.0
108089,2020-09-27,747,1114,1,SRIGIM (LI-ON),1010,4,,,25,0.805,0.0
110143,2020-09-27,764,1139,1,KARMI'EL,44870,5,,,38,0.9,0.0
110341,2020-09-27,765,1140,1,MIDRESHET BEN GURION,1520,3,,,10,0.872,0.0
111517,2020-09-27,776,1152,1,ASHALIM,380,0,,,1,0.861,0.0
112308,2020-09-27,783,1160,1,SHEKHANYA,740,1,,,3,0.883,0.0
113088,2020-09-27,788,1166,1,KEFAR RUT,200,0,,,1,0.903,0.0
113286,2020-09-27,789,1167,1,QESARYYA,4560,0,,,4,0.906,0.0
116840,2020-09-27,816,1200,1,MODI'IN-MAKKABBIM-RE'UT,82910,11,,,92,0.854,0.5
117039,2020-09-27,817,1201,1,KAMMON,1260,2,,,14,0.873,0.0
118534,2020-09-27,827,1211,1,QADDARIM,180,1,,,6,0.857,0.0
118860,2020-09-27,829,1213,1,ZIV'ON,110,0,,,1,0.858,0.0
119508,2020-09-27,834,1222,1,MIZPE AVIV,870,0,,,1,0.875,0.0
119876,2020-09-27,836,1224,1,KOKHAV YA'IR,9250,0,,,13,0.895,0.0
120924,2020-09-27,845,1233,1,SHEQEF,580,0,,,1,0.884,0.0
124582,2020-09-27,872,1263,1,KEFAR WERADIM,5670,1,,,8,0.904,0.0
124781,2020-09-27,873,1264,1,KARME YOSEF,1690,1,,,5,0.913,0.0
125144,2020-09-27,877,1268,1,METAR,6860,1,,,7,0.899,0.0
125343,2020-09-27,878,1271,1,LEHAVIM,6160,3,,,48,0.836,0.5
125715,2020-09-27,880,1274,1,GAN NER,2540,1,,,2,0.879,0.0
126273,2020-09-27,886,1282,1,MERAV,580,0,,,1,0.859,0.0
127184,2020-09-27,892,1288,1,GIV'AT ELA,1680,0,,,4,0.908,0.0
128613,2020-09-27,902,1304,1,SHOHAM,19420,4,,,38,0.862,0.0
128811,2020-09-27,903,1309,1,EL'AD,41360,0,,,3,0.882,0.0
129009,2020-09-27,904,1310,1,LAPPID,2550,0,,,4,0.878,0.0
129252,2020-09-27,906,1313,1,PORIYYA ILLIT,810,0,,,4,0.899,0.0
129633,2020-09-27,908,1315,1,MATTAN,3550,0,,,2,0.886,0.0
129910,2020-09-27,912,1319,1,BAT HEFER,5530,0,,,2,0.871,0.0
130595,2020-09-27,920,1327,1,MA'ALE IRON,13720,0,,,1,0.88,0.0
131234,2020-09-27,928,1337,1,SHIMSHIT,2640,0,,,9,0.86,0.0
131789,2020-09-27,935,1345,1,ZUR YIZHAQ,1990,1,,,7,0.858,0.0
133933,2020-09-27,964,2013,1,BEN SHEMEN (MOSHAV),790,1,,,3,0.888,0.0
138014,2020-09-27,1001,2100,1,TIRAT KARMEL,18620,0,,,1,0.91,0.0
138402,2020-09-27,1003,2300,1,QIRYAT TIV'ON,17310,4,,,49,0.874,0.5
138600,2020-09-27,1004,2400,1,OR YEHUDA,35270,1,,,11,0.905,0.0
138798,2020-09-27,1005,2500,1,NESHER,23240,4,,,33,0.852,0.0
138997,2020-09-27,1006,2530,1,BE'ER YA'AQOV,16320,0,,,7,0.854,0.0
139196,2020-09-27,1007,2550,1,GEDERA,24710,2,,,26,0.883,0.0
139394,2020-09-27,1008,2560,1,ARAD,23940,3,,,17,0.906,0.0
139593,2020-09-27,1009,2600,1,ELAT,47720,5,,,45,0.889,0.5
139792,2020-09-27,1010,2610,1,BET SHEMESH,89790,4,,,37,0.839,0.0
139991,2020-09-27,1011,2620,1,QIRYAT ONO,34230,6,,,56,0.894,0.5
140189,2020-09-27,1012,2630,1,QIRYAT GAT,48270,0,,,28,0.872,0.0
140388,2020-09-27,1013,2640,1,ROSH HAAYIN,40610,1,,,22,0.867,0.0
140587,2020-09-27,1014,2650,1,RAMAT HASHARON,43090,15,,,114,0.847,0.5
140786,2020-09-27,1015,2660,1,YAVNE,34170,8,,,87,0.842,0.5
140970,2020-09-27,1016,2710,1,UMM AL-FAHM,49510,1,,,1,0.882,0.0
141541,2020-09-27,1019,2800,1,QIRYAT SHEMONA,23130,0,,,4,0.908,0.0
141740,2020-09-27,1020,3000,1,JERUSALEM,815310,71,,,531,0.876,1.0
142565,2020-09-27,1027,3561,1,MIGDAL OZ,510,0,,,1,0.887,0.0
145748,2020-09-27,1049,3604,1,ALLON SHEVUT,3070,0,,,5,0.885,0.0
145981,2020-09-27,1053,3608,1,MA'ALE EFRAYIM,1120,0,,,5,0.882,0.0
146414,2020-09-27,1056,3611,1,QIRYAT ARBA,7600,0,,,1,0.906,0.0
146951,2020-09-27,1061,3616,1,MA'ALE ADUMMIM,36860,1,,,11,0.896,0.0
148056,2020-09-27,1069,3640,1,QARNE SHOMERON,6570,0,,,2,0.898,0.0
149463,2020-09-27,1078,3650,1,EFRATA,7820,1,,,3,0.886,0.0
149835,2020-09-27,1080,3652,1,BET ARYE,4170,0,,,1,0.877,0.0
151598,2020-09-27,1092,3713,1,NA'AMA,100,1,,,6,0.898,0.0
151796,2020-09-27,1093,3715,1,ALMON,1130,1,,,6,0.867,0.0
153124,2020-09-27,1103,3730,1,GIV'AT ZE'EV,13470,0,,,2,0.908,0.0
154048,2020-09-27,1110,3750,1,ALFE MENASHE,7580,1,,,9,0.904,0.0
154806,2020-09-27,1116,3760,1,ORANIT,7200,0,,,2,0.888,0.0
155838,2020-09-27,1124,3769,1,HAR ADAR,3700,0,,,4,0.889,0.0
156552,2020-09-27,1128,3780,1,BETAR ILLIT,42470,0,,,2,0.858,0.0
158500,2020-09-27,1143,4000,1,HAIFA,272180,64,,,491,0.878,1.0
158711,2020-09-27,1145,4002,1,ELI-AD,280,0,,,1,0.879,0.0
160181,2020-09-27,1155,4012,1,ANI'AM,530,0,,,3,0.872,0.0
160744,2020-09-27,1159,4017,1,ALLONE HABASHAN,350,0,,,2,0.863,0.0
161898,2020-09-27,1167,4100,1,QAZRIN,6720,1,,,1,0.914,0.0
163458,2020-09-27,1180,4702,1,RAMOT,480,2,,,6,0.89,0.0
163657,2020-09-27,1181,5000,1,TEL AVIV - YAFO,414560,86,,,735,0.775,1.0
163791,2020-09-27,1182,6000,1,BAQA AL-GHARBIYYE,26790,0,,,1,0.882,0.0
163990,2020-09-27,1183,6100,1,BENE BERAQ,168770,6,,,39,0.877,0.0
164188,2020-09-27,1184,6200,1,BAT YAM,129430,4,,,28,0.888,0.0
164387,2020-09-27,1185,6300,1,GIV'ATAYIM,55700,19,,,142,0.865,0.5
164586,2020-09-27,1186,6400,1,HERZLIYYA,89230,24,,,211,1.636,1.0
164785,2020-09-27,1187,6500,1,HADERA,84070,8,,,80,0.842,0.5
164984,2020-09-27,1188,6600,1,HOLON,185310,28,,,195,0.955,0.5
165182,2020-09-27,1189,6700,1,TIBERIAS,41740,0,,,7,0.906,0.0
165381,2020-09-27,1190,6800,1,QIRYAT ATTA,52710,1,,,3,1.005,0.0
165580,2020-09-27,1191,6900,1,KEFAR SAVA,89220,32,,,222,0.91,1.0
165779,2020-09-27,1192,7000,1,LOD,71060,1,,,6,0.878,0.0
165978,2020-09-27,1193,7100,1,ASHQELON,120040,3,,,40,0.861,0.5
166177,2020-09-27,1194,7200,1,NES ZIYYONA,42980,19,,,173,0.925,0.5
166567,2020-09-27,1196,7400,1,NETANYA,192160,23,,,187,1.607,0.5
166697,2020-09-27,1197,7500,1,SAKHNIN,27880,0,,,1,0.879,0.0
166895,2020-09-27,1198,7600,1,AKKO,47150,1,,,5,0.902,0.0
167093,2020-09-27,1199,7700,1,AFULA,41720,4,,,37,0.888,0.0
167292,2020-09-27,1200,7800,1,PARDES HANNA-KARKUR,34800,3,,,35,1.01,0.0
167491,2020-09-27,1201,7900,1,PETAH TIQWA,213900,25,,,193,0.911,0.5
167689,2020-09-27,1202,8000,1,ZEFAT,32070,2,,,10,0.897,0.0
167888,2020-09-27,1203,8200,1,QIRYAT MOTZKIN,38910,8,,,62,0.887,0.5
168087,2020-09-27,1204,8300,1,RISHON LEZIYYON,235130,31,,,304,0.835,1.0
168286,2020-09-27,1205,8400,1,REHOVOT,120930,42,,,353,1.021,1.0
168484,2020-09-27,1206,8500,1,RAMLA,68020,0,,,1,0.912,0.0
168682,2020-09-27,1207,8600,1,RAMAT GAN,148400,35,,,263,0.845,1.0
168881,2020-09-27,1208,8700,1,RA'ANNANA,69160,23,,,227,0.874,1.0
169074,2020-09-27,1209,8800,1,SHEFAR'AM,38340,0,,,1,0.888,0.0
169203,2020-09-27,1210,8900,1,TAMRA,29460,0,,,1,0.974,0.0
169401,2020-09-27,1211,9000,1,BE'ER SHEVA,197260,11,,,77,1.016,0.5
169600,2020-09-27,1212,9100,1,NAHARIYYA,52950,1,,,31,1.566,0.0
169792,2020-09-27,1213,9200,1,BET SHE'AN,17180,0,,,1,0.9,0.0
169990,2020-09-27,1214,9300,1,ZIKHRON YA'AQOV,20900,4,,,37,0.859,0.0
170189,2020-09-27,1215,9400,1,YEHUD,27940,5,,,35,0.898,0.0
170387,2020-09-27,1216,9500,1,QIRYAT BIALIK,38180,4,,,55,0.881,0.5
170586,2020-09-27,1217,9600,1,QIRYAT YAM,38300,4,,,26,0.952,0.0
170785,2020-09-27,1218,9700,1,HOD HASHARON,51040,22,,,158,0.862,0.5
170983,2020-09-27,1219,9800,1,BINYAMINA-GIV'AT ADA,13970,1,,,14,0.888,0.0
0,2020-09-27,6,0016-001,0,BET NIR,0,0,,,3,0.907,0.0
1,2020-09-27,12,0026-001,0,ROSH PINNA,2600,4,,,28,0.877,0.0
2,2020-09-27,14,0028-001,0,MAZKERET BATYA,8900,2,,,16,0.893,0.0
3,2020-09-27,23,0033-001,0,BAT SHELOMO,0,0,,,6,0.921,0.0
4,2020-09-27,29,0043-001,0,METULA,1500,0,,,13,0.867,0.0
5,2020-09-27,32,0047-001,0,KEFAR TAVOR,2500,1,,,10,0.881,0.0
6,2020-09-27,33,0048-001,0,MENAHEMYA,1000,0,,,1,1.101,0.0
7,2020-09-27,45,0066-001,0,MERHAVYA(QIBBUZ),800,0,,,1,0.899,0.0
8,2020-09-27,49,0070-123,0,ASHDOD,3600,1,,,6,0.926,0.0
9,2020-09-27,57,0070-143,0,ASHDOD,4300,0,,,1,0.883,0.0
10,2020-09-27,64,0070-231,0,ASHDOD,3700,0,,,1,0.938,0.0
11,2020-09-27,71,0070-244,0,ASHDOD,2400,0,,,4,0.935,0.0
12,2020-09-27,75,0070-315,0,ASHDOD,3700,2,,,12,0.9,0.0
13,2020-09-27,76,0070-316,0,ASHDOD,5200,0,,,1,0.899,0.0
14,2020-09-27,83,0070-333,0,ASHDOD,5100,1,,,7,0.953,0.0
15,2020-09-27,84,0070-342,0,ASHDOD,4800,0,,,1,0.916,0.0
16,2020-09-27,88,0070-413,0,ASHDOD,2700,0,,,2,0.895,0.0
17,2020-09-27,89,0070-421,0,ASHDOD,7000,2,,,7,0.867,0.0
18,2020-09-27,90,0070-422,0,ASHDOD,7700,0,,,5,0.876,0.0
19,2020-09-27,95,0070-432,0,ASHDOD,4600,0,,,4,0.886,0.0
20,2020-09-27,97,0070-434,0,ASHDOD,2400,0,,,1,0.868,0.0
21,2020-09-27,115,0070-313,0,ASHDOD,0,0,,,1,0.879,0.0
22,2020-09-27,99,0072-001,0,GAN SHEMU'EL,800,0,,,4,0.899,0.0
23,2020-09-27,102,0077-001,0,AYYELET HASHAHAR,1400,1,,,4,0.903,0.0
24,2020-09-27,105,0080-001,0,NAHALAL,800,1,,,7,0.882,0.0
25,2020-09-27,119,0195-002,0,QADIMA-ZORAN,0,0,,,1,0.823,0.0
26,2020-09-27,235,0195-001,0,QADIMA-ZORAN,5700,0,,,2,0.867,0.0
27,2020-09-27,236,0195-003,0,QADIMA-ZORAN,2600,1,,,7,0.868,0.0
28,2020-09-27,237,0195-004,0,QADIMA-ZORAN,5600,0,,,7,0.868,0.0
29,2020-09-27,238,0195-005,0,QADIMA-ZORAN,2600,2,,,6,0.884,0.0
30,2020-09-27,124,0316-001,0,KEFAR NETTER,900,0,,,4,0.884,0.0
31,2020-09-27,129,0339-001,0,RAMAT ZEVI,0,0,,,4,0.885,0.0
32,2020-09-27,130,0340-001,0,GAT(QIBBUZ),500,0,,,1,0.901,0.0
33,2020-09-27,144,7800-008,0,PARDES HANNA-KARKUR,4500,0,,,1,0.898,0.0
34,2020-09-27,145,7800-009,0,PARDES HANNA-KARKUR,5100,0,,,4,0.889,0.0
35,2020-09-27,862,7800-002,0,PARDES HANNA-KARKUR,3600,0,,,3,0.874,0.0
36,2020-09-27,863,7800-003,0,PARDES HANNA-KARKUR,4100,2,,,5,0.864,0.0
37,2020-09-27,864,7800-004,0,PARDES HANNA-KARKUR,1200,0,,,1,0.855,0.0
38,2020-09-27,865,7800-005,0,PARDES HANNA-KARKUR,3100,1,,,7,0.884,0.0
39,2020-09-27,866,7800-006,0,PARDES HANNA-KARKUR,2600,0,,,14,1.079,0.0
40,2020-09-27,147,7900-112,0,PETAH TIQWA,4700,1,,,10,0.931,0.0
41,2020-09-27,148,7900-113,0,PETAH TIQWA,11700,0,,,3,0.848,0.0
42,2020-09-27,736,7900-114,0,PETAH TIQWA,3800,0,,,5,0.942,0.0
43,2020-09-27,737,7900-115,0,PETAH TIQWA,2000,0,,,2,0.887,0.0
44,2020-09-27,738,7900-121,0,PETAH TIQWA,4100,2,,,19,0.821,0.0
45,2020-09-27,739,7900-122,0,PETAH TIQWA,4900,1,,,8,0.867,0.0
46,2020-09-27,742,7900-131,0,PETAH TIQWA,3800,4,,,14,0.876,0.0
47,2020-09-27,804,7900-128,0,PETAH TIQWA,0,1,,,4,0.877,0.0
48,2020-09-27,871,7900-143,0,PETAH TIQWA,3000,0,,,3,0.899,0.0
49,2020-09-27,872,7900-144,0,PETAH TIQWA,2300,1,,,13,0.874,0.0
50,2020-09-27,875,7900-211,0,PETAH TIQWA,11000,0,,,6,0.871,0.0
51,2020-09-27,876,7900-212,0,PETAH TIQWA,2500,2,,,9,0.858,0.0
52,2020-09-27,877,7900-213,0,PETAH TIQWA,1300,1,,,8,0.876,0.0
53,2020-09-27,879,7900-222,0,PETAH TIQWA,3000,1,,,11,1.048,0.0
54,2020-09-27,881,7900-224,0,PETAH TIQWA,3300,0,,,6,0.924,0.0
