,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
81554,2020-07-24,819,1203,1,HARARIT,340,0,,,1,0.801,0.0
81754,2020-07-24,821,1205,1,MANOT,360,0,,,1,0.772,0.0
82218,2020-07-24,826,1210,1,KAHAL,300,0,,,2,0.804,0.0
82349,2020-07-24,827,1211,1,QADDARIM,180,0,,,4,0.74,0.0
82767,2020-07-24,832,1220,1,ABBIRIM,190,0,,,4,0.953,0.0
82998,2020-07-24,834,1222,1,MIZPE AVIV,870,0,,,1,0.777,0.0
83216,2020-07-24,836,1224,1,KOKHAV YA'IR,9250,0,,,61,0.784,0.5
83975,2020-07-24,845,1233,1,SHEQEF,580,0,,,5,0.773,0.0
84108,2020-07-24,846,1235,1,SHORASHIM,400,0,,,4,0.783,0.0
84235,2020-07-24,847,1236,1,NIRIT,1210,0,,,1,0.809,0.0
84910,2020-07-24,854,1244,1,TIMRAT,1320,0,,,11,0.835,0.0
85141,2020-07-24,857,1247,1,QAZIR-HARISH,880,0,,,25,0.801,0.0
85481,2020-07-24,862,1253,1,AMNUN,270,0,,,1,0.816,0.0
85607,2020-07-24,863,1254,1,NATAF,350,0,,,2,0.781,0.0
86438,2020-07-24,872,1263,1,KEFAR WERADIM,5670,0,,,28,0.88,0.0
86572,2020-07-24,873,1264,1,KARME YOSEF,1690,0,,,25,0.815,0.0
86847,2020-07-24,877,1268,1,METAR,6860,1,,,34,0.783,0.0
86981,2020-07-24,878,1271,1,LEHAVIM,6160,0,,,61,0.761,0.5
87221,2020-07-24,880,1274,1,GAN NER,2540,0,,,4,0.78,0.0
87874,2020-07-24,888,1284,1,NOFIT,2710,0,,,10,0.8,0.0
88293,2020-07-24,892,1288,1,GIV'AT ELA,1680,0,,,6,0.818,0.0
89249,2020-07-24,902,1304,1,SHOHAM,19420,0,,,76,0.92,0.5
89382,2020-07-24,903,1309,1,EL'AD,41360,0,,,4,0.744,0.0
89515,2020-07-24,904,1310,1,LAPPID,2550,0,,,18,0.755,0.0
89914,2020-07-24,908,1315,1,MATTAN,3550,0,,,1,0.782,0.0
90126,2020-07-24,912,1319,1,BAT HEFER,5530,0,,,8,0.753,0.0
90837,2020-07-24,925,1333,1,NOF AYYALON,2190,0,,,1,0.775,0.0
91006,2020-07-24,928,1337,1,SHIMSHIT,2640,0,,,18,0.765,0.0
91413,2020-07-24,935,1345,1,ZUR YIZHAQ,1990,0,,,40,0.792,0.5
91799,2020-07-24,943,1361,1,BAT HEN,410,0,,,1,0.833,0.0
91917,2020-07-24,944,1363,1,Bne Netsarim,380,0,,,2,0.754,0.0
92467,2020-07-24,956,2002,1,TENUVOT,790,0,,,1,0.813,0.0
92600,2020-07-24,957,2003,1,TALME EL'AZAR,740,0,,,4,0.785,0.0
92847,2020-07-24,961,2010,1,KEFAR BIN NUN,600,0,,,4,0.802,0.0
93065,2020-07-24,963,2012,1,OROT,470,0,,,7,0.827,0.0
93199,2020-07-24,964,2013,1,BEN SHEMEN (MOSHAV),790,1,,,4,0.802,0.0
93583,2020-07-24,968,2018,1,GIV'AT HAYYIM (IHUD),950,0,,,1,0.837,0.0
94228,2020-07-24,976,2034,1,HAZOR HAGELILIT,8850,0,,,3,0.803,0.0
94360,2020-07-24,977,2035,1,ADANIM,440,0,,,6,0.81,0.0
94612,2020-07-24,980,2042,1,EN GEDI,530,0,,,4,0.836,0.0
95637,2020-07-24,993,2055,1,MA'OR,1140,0,,,1,0.783,0.0
96234,2020-07-24,1001,2100,1,TIRAT KARMEL,18620,0,,,6,0.826,0.0
96366,2020-07-24,1002,2200,1,DIMONA,33060,0,,,3,0.802,0.0
96500,2020-07-24,1003,2300,1,QIRYAT TIV'ON,17310,0,,,91,0.792,0.5
96633,2020-07-24,1004,2400,1,OR YEHUDA,35270,0,,,24,0.785,0.0
96766,2020-07-24,1005,2500,1,NESHER,23240,1,,,99,0.837,0.5
96900,2020-07-24,1006,2530,1,BE'ER YA'AQOV,16320,0,,,88,0.936,0.5
97034,2020-07-24,1007,2550,1,GEDERA,24710,0,,,83,0.787,0.5
97167,2020-07-24,1008,2560,1,ARAD,23940,0,,,29,0.814,0.0
97301,2020-07-24,1009,2600,1,ELAT,47720,0,,,64,0.814,0.5
97435,2020-07-24,1010,2610,1,BET SHEMESH,89790,0,,,48,0.729,0.5
97569,2020-07-24,1011,2620,1,QIRYAT ONO,34230,4,,,229,0.846,1.0
97702,2020-07-24,1012,2630,1,QIRYAT GAT,48270,0,,,43,0.868,0.5
97836,2020-07-24,1013,2640,1,ROSH HAAYIN,40610,0,,,180,0.766,0.5
97970,2020-07-24,1014,2650,1,RAMAT HASHARON,43090,1,,,243,0.889,1.0
98104,2020-07-24,1015,2660,1,YAVNE,34170,0,,,161,0.822,0.5
98235,2020-07-24,1016,2710,1,UMM AL-FAHM,49510,0,,,3,0.805,0.0
98358,2020-07-24,1017,2720,1,TIRE,23860,0,,,1,0.773,0.0
98478,2020-07-24,1018,2730,1,TAYIBE,38130,0,,,2,0.937,0.0
98612,2020-07-24,1019,2800,1,QIRYAT SHEMONA,23130,0,,,6,0.796,0.0
98746,2020-07-24,1020,3000,1,JERUSALEM,815310,7,,,919,0.797,1.0
99257,2020-07-24,1026,3560,1,ELQANA,3860,0,,,1,0.804,0.0
99496,2020-07-24,1028,3563,1,TEQOA,2520,0,,,3,0.755,0.0
99913,2020-07-24,1033,3568,1,REHAN,170,0,,,4,0.758,0.0
100110,2020-07-24,1035,3570,1,ARI'EL,18180,0,,,5,0.782,0.0
100513,2020-07-24,1039,3574,1,BET EL,5900,0,,,4,0.759,0.0
101430,2020-07-24,1049,3604,1,ALLON SHEVUT,3070,1,,,21,1.343,0.0
101598,2020-07-24,1053,3608,1,MA'ALE EFRAYIM,1120,0,,,5,0.771,0.0
101870,2020-07-24,1056,3611,1,QIRYAT ARBA,7600,0,,,3,0.794,0.0
102215,2020-07-24,1061,3616,1,MA'ALE ADUMMIM,36860,0,,,23,0.766,0.0
102903,2020-07-24,1069,3640,1,QARNE SHOMERON,6570,0,,,4,0.783,0.0
103672,2020-07-24,1078,3650,1,EFRATA,7820,0,,,52,0.813,0.5
103767,2020-07-24,1079,3651,1,MA'ALE MIKHMAS,1250,0,,,1,0.751,0.0
103900,2020-07-24,1080,3652,1,BET ARYE,4170,0,,,12,0.777,0.0
104318,2020-07-24,1085,3657,1,MA'ON,450,0,,,3,0.729,0.0
104890,2020-07-24,1092,3713,1,NA'AMA,100,0,,,4,0.78,0.0
105023,2020-07-24,1093,3715,1,ALMON,1130,0,,,4,0.759,0.0
105730,2020-07-24,1103,3730,1,GIV'AT ZE'EV,13470,0,,,10,0.799,0.0
106237,2020-07-24,1110,3750,1,ALFE MENASHE,7580,1,,,32,0.784,0.0
106698,2020-07-24,1116,3760,1,ORANIT,7200,0,,,12,0.79,0.0
106983,2020-07-24,1120,3765,1,ELI,3520,0,,,5,0.728,0.0
