,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
10673,2020-07-22,98,0159,1,BET HANAN,530,0,,,5,0.871,0.0
10804,2020-07-22,99,0160,1,HULDA,500,0,,,9,0.806,0.0
10935,2020-07-22,100,0162,1,HERUT,1300,0,,,9,0.834,0.0
11065,2020-07-22,101,0163,1,TIMMORIM,800,0,,,2,0.853,0.0
11374,2020-07-22,104,0166,1,GAN YAVNE,20700,0,,,122,0.783,0.5
11506,2020-07-22,105,0167,1,EN HAHORESH,730,0,,,4,0.88,0.0
11637,2020-07-22,106,0168,1,KEFAR YONA,19960,0,,,136,0.8,0.5
11870,2020-07-22,108,0171,1,PARDESIYYA,5480,0,,,40,0.812,0.5
12001,2020-07-22,109,0173,1,GIV'AT HAYYIM(ME'UHAD),980,0,,,2,0.829,0.0
12130,2020-07-22,110,0174,1,NETA'IM,580,0,,,4,0.849,0.0
12261,2020-07-22,111,0175,1,AVIHAYIL,1390,0,,,10,1.065,0.0
12377,2020-07-22,112,0176,1,AFIQIM,1440,0,,,12,0.834,0.0
12509,2020-07-22,113,0177,1,KEFAR BILU,1240,0,,,10,0.835,0.0
12745,2020-07-22,115,0182,1,EVEN YEHUDA,12410,0,,,120,0.993,0.5
12873,2020-07-22,116,0183,1,YARQONA,400,0,,,3,0.862,0.0
13003,2020-07-22,117,0184,1,RAMAT HAKOVESH,960,0,,,4,0.83,0.0
13530,2020-07-22,122,0190,1,KEFAR VITKIN,2020,0,,,5,0.865,0.0
13659,2020-07-22,123,0191,1,HADAR AM,520,0,,,4,0.872,0.0
13790,2020-07-22,124,0192,1,KEFAR HAHORESH,560,0,,,16,0.827,0.0
13919,2020-07-22,125,0193,1,KEFAR HAYYIM,610,0,,,1,0.896,0.0
14049,2020-07-22,126,0194,1,MISHMAR HASHARON,500,0,,,1,0.886,0.0
14180,2020-07-22,127,0195,1,QADIMA-ZORAN,17960,3,,,153,1.142,0.5
14300,2020-07-22,128,0196,1,GIBBETON,290,0,,,1,0.886,0.0
14432,2020-07-22,129,0197,1,MA'BAROT,920,0,,,6,0.834,0.0
14563,2020-07-22,130,0198,1,ZOFIT,1280,0,,,7,0.864,0.0
14693,2020-07-22,131,0199,1,ASHDOT YA'AQOV(IHUD),770,0,,,1,0.856,0.0
14803,2020-07-22,132,0200,1,BET YANNAY,420,0,,,1,0.812,0.0
14935,2020-07-22,133,0202,1,BET OVED,270,0,,,23,0.87,0.0
15141,2020-07-22,135,0205,1,HOGLA,800,0,,,2,0.851,0.0
15272,2020-07-22,136,0206,1,RAMOT HASHAVIM,1640,0,,,12,0.845,0.0
15402,2020-07-22,137,0207,1,GIV'AT HEN,390,0,,,3,0.881,0.0
15534,2020-07-22,138,0208,1,MOZA ILLIT,920,0,,,5,0.903,0.0
15682,2020-07-22,140,0213,1,MISHMAROT,430,0,,,1,0.851,0.0
15810,2020-07-22,141,0217,1,KEFAR HARO'E,1250,0,,,5,0.857,0.0
15938,2020-07-22,142,0218,1,GANNE AM,240,0,,,3,0.902,0.0
16063,2020-07-22,143,0219,1,HIBBAT ZIYYON,630,0,,,1,0.869,0.0
16193,2020-07-22,144,0220,1,KEFAR BIALIK,830,0,,,6,0.84,0.0
16447,2020-07-22,146,0224,1,SHOSHANNAT HAAMAQIM,550,0,,,3,0.87,0.0
16577,2020-07-22,147,0225,1,GAN HASHOMERON,790,0,,,2,0.873,0.0
16709,2020-07-22,148,0229,1,GANNE TIQWA,14260,0,,,196,0.853,0.5
16839,2020-07-22,149,0230,1,MA'AS,780,0,,,20,0.815,0.0
16970,2020-07-22,150,0232,1,SHEFAYIM,1140,0,,,11,0.802,0.0
17096,2020-07-22,151,0233,1,KEFAR YEDIDYA,730,0,,,1,0.867,0.0
17227,2020-07-22,152,0234,1,BIZZARON,1200,0,,,6,0.856,0.0
17352,2020-07-22,153,0235,1,HAVAZZELET HASHARON,570,0,,,2,0.9,0.0
17603,2020-07-22,155,0239,1,GAN HAYYIM,830,0,,,20,0.842,0.0
17735,2020-07-22,156,0240,1,YOQNE'AM ILLIT,20260,0,,,117,0.829,0.5
17867,2020-07-22,157,0241,1,YOQNE'AM(MOSHAVA),1300,0,,,26,0.831,0.0
18127,2020-07-22,159,0246,1,NETIVOT,28710,0,,,29,0.78,0.0
18258,2020-07-22,160,0247,1,RISHPON,1340,0,,,5,0.862,0.0
18387,2020-07-22,161,0248,1,BET SHE'ARIM,720,0,,,2,0.877,0.0
18517,2020-07-22,162,0249,1,KEFAR SIRKIN,1290,0,,,10,0.833,0.0
18648,2020-07-22,163,0250,1,HAZOREA,860,0,,,10,0.857,0.0
18769,2020-07-22,164,0252,1,BITAN AHARON,390,0,,,3,0.845,0.0
18900,2020-07-22,165,0253,1,HULATA,530,0,,,11,0.834,0.0
19208,2020-07-22,168,0256,1,NIR DAWID (TEL AMAL),630,0,,,2,0.822,0.0
19340,2020-07-22,169,0257,1,NOFEKH,460,0,,,15,0.784,0.0
19468,2020-07-22,170,0259,1,SEDE NAHUM,450,0,,,5,0.833,0.0
19597,2020-07-22,171,0262,1,GINNOSAR,490,0,,,1,0.917,0.0
19830,2020-07-22,173,0264,1,SHA'AR HAGOLAN,570,0,,,7,0.863,0.0
19969,2020-07-22,175,0267,1,KEFAR SHEMARYAHU,1770,0,,,19,0.89,0.0
20100,2020-07-22,176,0268,1,TIRAT ZEVI,710,0,,,9,0.92,0.0
20230,2020-07-22,177,0269,1,MOLEDET,950,0,,,1,0.864,0.0
20350,2020-07-22,178,0270,1,EN HASHOFET,820,0,,,1,0.832,0.0
20478,2020-07-22,179,0272,1,MA'OZ HAYYIM,430,0,,,4,0.875,0.0
20692,2020-07-22,181,0274,1,KEFAR MENAHEM,1220,0,,,19,0.787,0.0
20823,2020-07-22,182,0276,1,ZUR MOSHE,3290,0,,,15,0.806,0.0
20938,2020-07-22,183,0278,1,USHA,460,0,,,1,0.887,0.0
21224,2020-07-22,186,0282,1,SHAVE ZIYYON,970,0,,,10,0.843,0.0
21355,2020-07-22,187,0284,1,SEDE WARBURG,1480,0,,,10,0.816,0.0
21575,2020-07-22,189,0286,1,MA'ALE HAHAMISHA,450,0,,,2,0.893,0.0
21705,2020-07-22,190,0287,1,TEL YIZHAQ,960,0,,,12,1.016,0.0
21836,2020-07-22,191,0288,1,BET YEHOSHUA,1000,0,,,15,0.809,0.0
21968,2020-07-22,192,0289,1,EN HAMIFRAZ,1170,0,,,23,0.834,0.0
22201,2020-07-22,194,0292,1,SHARONA,550,0,,,1,0.871,0.0
22436,2020-07-22,196,0294,1,ELON,950,0,,,7,0.826,0.0
22566,2020-07-22,197,0295,1,KEFAR RUPPIN,430,0,,,5,0.821,0.0
23077,2020-07-22,202,0301,1,BET UZZI'EL,540,0,,,2,0.853,0.0
23302,2020-07-22,204,0303,1,DAN,590,0,,,1,0.864,0.0
23605,2020-07-22,207,0306,1,SHADMOT DEVORA,570,0,,,1,0.865,0.0
23965,2020-07-22,210,0309,1,NEHORA,1120,0,,,4,0.788,0.0
24091,2020-07-22,211,0310,1,KEFAR GLIKSON,270,0,,,2,0.827,0.0
24218,2020-07-22,212,0311,1,GAN SOREQ,670,0,,,4,0.86,0.0
24331,2020-07-22,213,0312,1,NEWE YAM,240,0,,,1,0.852,0.0
24458,2020-07-22,214,0313,1,AFEQ,510,0,,,1,0.876,0.0
24589,2020-07-22,215,0315,1,NEGBA,810,0,,,6,0.815,0.0
24720,2020-07-22,216,0316,1,KEFAR NETTER,1100,0,,,9,0.819,0.0
24816,2020-07-22,217,0317,1,BET OREN,410,0,,,1,0.835,0.0
25004,2020-07-22,219,0319,1,AMIR,540,0,,,2,0.873,0.0
25135,2020-07-22,220,0320,1,KEFAR WARBURG,1030,0,,,13,0.797,0.0
25463,2020-07-22,223,0325,1,MAZZUVA,990,0,,,4,0.824,0.0
25595,2020-07-22,224,0326,1,BET YIZHAQ-SH. HEFER,2000,0,,,7,0.897,0.0
25713,2020-07-22,225,0327,1,SEDOT YAM,830,0,,,2,0.849,0.0
25878,2020-07-22,227,0329,1,SEDE NEHEMYA,880,0,,,2,0.842,0.0
26107,2020-07-22,229,0331,1,NIR ZEVI,1240,0,,,6,1.012,0.0
26344,2020-07-22,231,0335,1,RAMAT HASHOFET,880,0,,,8,0.779,0.0
26474,2020-07-22,232,0336,1,DOROT,720,0,,,5,0.815,0.0
26653,2020-07-22,234,0339,1,RAMAT ZEVI,550,0,,,3,0.793,0.0
26783,2020-07-22,235,0340,1,GAT(QIBBUZ),640,0,,,6,0.844,0.0
26972,2020-07-22,237,0343,1,HAMADYA,380,0,,,1,0.922,0.0
27101,2020-07-22,238,0344,1,MA'ANIT,650,0,,,7,0.831,0.0
27340,2020-07-22,240,0346,1,GELIL YAM,430,0,,,8,0.817,0.0
27677,2020-07-22,243,0351,1,NIZZAN,1190,0,,,5,0.813,0.0
27792,2020-07-22,244,0352,1,GEVULOT,270,0,,,4,0.812,0.0
27928,2020-07-22,246,0354,1,REVIVIM,980,0,,,2,0.823,0.0
28058,2020-07-22,247,0355,1,HORESHIM,290,0,,,2,0.87,0.0
28297,2020-07-22,249,0357,1,KEFAR BLUM,540,0,,,2,0.867,0.0
28426,2020-07-22,250,0358,1,YAD MORDEKHAY,670,0,,,11,0.829,0.0
28552,2020-07-22,251,0359,1,NIZZANIM,400,0,,,1,0.854,0.0
28677,2020-07-22,252,0360,1,GIV'AT NILI,670,0,,,1,0.88,0.0
29040,2020-07-22,255,0364,1,KEFAR URIYYA,850,0,,,6,0.795,0.0
29170,2020-07-22,256,0365,1,BET QESHET,480,0,,,8,0.812,0.0
29301,2020-07-22,257,0366,1,SHAMIR,910,0,,,29,0.803,0.0
29431,2020-07-22,258,0367,1,EN HAEMEQ,720,0,,,1,0.856,0.0
29660,2020-07-22,260,0369,1,GAL'ED (EVEN YIZHAQ),420,0,,,16,0.818,0.0
29784,2020-07-22,261,0370,1,GEZER,260,0,,,1,0.835,0.0
30015,2020-07-22,264,0373,1,BET HALEWI,740,0,,,1,0.877,0.0
30246,2020-07-22,266,0375,1,MAGGAL,990,0,,,10,0.803,0.0
30504,2020-07-22,268,0377,1,HAMA'PIL,750,0,,,1,0.872,0.0
30623,2020-07-22,269,0378,1,MISGAV AM,260,0,,,2,0.785,0.0
30752,2020-07-22,270,0379,1,GE'ULIM,910,0,,,1,0.871,0.0
31008,2020-07-22,272,0382,1,MIKHMORET,1270,0,,,1,0.869,0.0
31138,2020-07-22,273,0383,1,EN HANAZIV,600,0,,,8,0.812,0.0
31269,2020-07-22,274,0385,1,AMMI'AD,420,0,,,2,0.834,0.0
31399,2020-07-22,275,0386,1,BENE DEROR,1220,0,,,13,0.966,0.0
31530,2020-07-22,276,0387,1,KEFAR MONASH,920,0,,,4,0.852,0.0
31662,2020-07-22,277,0388,1,KEFAR KISCH,440,0,,,10,0.773,0.0
31792,2020-07-22,278,0389,1,BAZRA,1140,0,,,10,0.86,0.0
31922,2020-07-22,279,0390,1,REGBA,1040,0,,,8,0.84,0.0
32078,2020-07-22,281,0393,1,GAL'ON,350,0,,,1,0.865,0.0
32333,2020-07-22,283,0395,1,MISHMAR HANEGEV,780,0,,,2,0.88,0.0
32578,2020-07-22,285,0397,1,HAZERIM,770,0,,,4,0.823,0.0
32676,2020-07-22,286,0398,1,SHARSHERET,280,0,,,1,0.863,0.0
32928,2020-07-22,288,0400,1,EVEN SHEMU'EL,1250,0,,,3,0.822,0.0
33051,2020-07-22,289,0402,1,NIR YIZHAQ,630,0,,,1,0.867,0.0
33178,2020-07-22,290,0403,1,URIM,480,0,,,15,0.826,0.0
33309,2020-07-22,291,0405,1,NEWE ILAN,780,0,,,3,0.865,0.0
33440,2020-07-22,292,0406,1,HAZOR-ASHDOD,510,0,,,9,0.834,0.0
33790,2020-07-22,295,0409,1,YEHI'AM,400,0,,,4,0.813,0.0
34040,2020-07-22,298,0414,1,QELAHIM,510,0,,,1,0.833,0.0
34237,2020-07-22,300,0416,1,MA'YAN BARUKH,660,0,,,8,0.801,0.0
34474,2020-07-22,302,0418,1,BENE ZIYYON,1320,0,,,13,0.842,0.0
34604,2020-07-22,303,0419,1,SA'AD,760,0,,,29,0.829,0.0
34840,2020-07-22,305,0422,1,HEREV LE'ET,810,0,,,2,0.854,0.0
34970,2020-07-22,306,0423,1,HAOGEN,770,0,,,3,0.88,0.0
35224,2020-07-22,308,0425,1,MISHMERET,1020,0,,,2,1.088,0.0
35356,2020-07-22,309,0426,1,EN KARMEL,790,0,,,5,0.822,0.0
35452,2020-07-22,310,0427,1,KEFAR GALLIM,300,0,,,1,0.779,0.0
35583,2020-07-22,311,0428,1,BEROR HAYIL,800,0,,,4,0.847,0.0
35715,2020-07-22,312,0429,1,ALLONE ABBA,920,0,,,7,0.813,0.0
35846,2020-07-22,313,0430,1,BET LEHEM HAGELILIT,770,0,,,3,0.848,0.0
36045,2020-07-22,315,0432,1,SHAMERAT,420,0,,,7,0.845,0.0
36174,2020-07-22,316,0433,1,NAHSHOLIM,580,0,,,3,0.819,0.0
36305,2020-07-22,317,0434,1,HAHOTERIM,640,0,,,2,0.795,0.0
36653,2020-07-22,320,0437,1,RESHAFIM,560,0,,,1,0.854,0.0
36802,2020-07-22,322,0440,1,YESODOT,760,0,,,1,0.749,0.0
37096,2020-07-22,325,0444,1,REGAVIM,300,0,,,8,0.826,0.0
37227,2020-07-22,326,0445,1,RAMOT MENASHE,1040,0,,,4,0.862,0.0
37358,2020-07-22,327,0446,1,UDIM,1230,0,,,2,0.83,0.0
37486,2020-07-22,328,0447,1,NORDIYYA,2030,0,,,25,0.918,0.0
37616,2020-07-22,329,0448,1,BENE ATAROT,920,0,,,6,0.854,0.0
37744,2020-07-22,330,0449,1,NEHALIM,1640,0,,,17,0.81,0.0
37875,2020-07-22,331,0450,1,BE'EROT YIZHAQ,390,0,,,3,0.821,0.0
38005,2020-07-22,332,0452,1,YIZRE'EL,550,0,,,1,0.899,0.0
38132,2020-07-22,333,0453,1,YIFTAH,510,0,,,1,0.88,0.0
38262,2020-07-22,334,0454,1,SA'AR,700,0,,,2,0.871,0.0
38390,2020-07-22,335,0456,1,SHORESH,760,0,,,9,0.996,0.0
38510,2020-07-22,336,0457,1,GAZIT,620,0,,,1,0.895,0.0
38742,2020-07-22,338,0462,1,TAL SHAHAR,1140,0,,,2,0.853,0.0
38873,2020-07-22,339,0463,1,GA'TON,530,0,,,13,0.806,0.0
39083,2020-07-22,341,0465,1,ZOVA,600,1,,,2,0.814,0.0
39214,2020-07-22,342,0466,1,BET DAGAN,7050,0,,,17,0.824,0.0
39345,2020-07-22,343,0469,1,QIRYAT EQRON,10500,0,,,11,0.813,0.0
39576,2020-07-22,345,0473,1,ABU SINAN,12600,0,,,2,0.816,0.0
39732,2020-07-22,347,0478,1,IKSAL,13010,0,,,1,0.805,0.0
39847,2020-07-22,348,0480,1,BEIT JANN,11410,0,,,1,0.767,0.0
39959,2020-07-22,349,0481,1,MUGHAR,20710,0,,,1,0.755,0.0
40147,2020-07-22,351,0483,1,BI'NE,7580,0,,,1,0.81,0.0
40367,2020-07-22,353,0487,1,JISH(GUSH HALAV),2960,0,,,2,0.845,0.0
40482,2020-07-22,354,0489,1,DABURIYYA,9450,0,,,1,0.824,0.0
40786,2020-07-22,358,0494,1,DALIYAT AL KARMEL,16040,0,,,6,0.825,0.0
41048,2020-07-22,361,0498,1,TUR'AN,12680,0,,,1,0.811,0.0
41178,2020-07-22,362,0499,1,YAFI,17670,0,,,5,0.803,0.0
41570,2020-07-22,366,0507,1,KAFAR YASIF,9120,0,,,4,0.819,0.0
41699,2020-07-22,367,0508,1,KAFAR KAMA,3100,0,,,12,0.788,0.0
41823,2020-07-22,368,0509,1,KAFAR KANNA,20040,0,,,1,0.811,0.0
41941,2020-07-22,369,0510,1,KAFAR MANDA,17820,0,,,1,0.796,0.0
42674,2020-07-22,378,0522,1,NAHEF,11740,0,,,1,0.803,0.0
42923,2020-07-22,381,0525,1,SAJUR,3940,0,,,2,0.807,0.0
43259,2020-07-22,385,0529,1,I'BILLIN,12280,0,,,3,0.818,0.0
43387,2020-07-22,386,0530,1,EILABUN,5180,0,,,3,0.826,0.0
43885,2020-07-22,391,0536,1,PEQI'IN (BUQEI'A),5440,0,,,3,0.831,0.0
44007,2020-07-22,392,0537,1,FUREIDIS,12140,0,,,1,0.809,0.0
44378,2020-07-22,397,0542,1,REINE,15620,0,,,3,0.828,0.0
44508,2020-07-22,398,0543,1,RAME,7270,0,,,8,0.824,0.0
44771,2020-07-22,401,0549,1,GANNOT HADAR,850,0,,,2,0.845,0.0
44903,2020-07-22,402,0553,1,NIR BANIM,660,0,,,5,0.866,0.0
45033,2020-07-22,403,0555,1,SHEDEMA,580,0,,,4,0.851,0.0
45163,2020-07-22,404,0559,1,BUSTAN HAGALIL,830,0,,,9,0.834,0.0
45294,2020-07-22,405,0562,1,BET EL'AZARI,1390,0,,,14,0.808,0.0
45423,2020-07-22,406,0563,1,MISHMAR DAWID,290,0,,,1,0.837,0.0
45684,2020-07-22,408,0565,1,AZOR,11700,0,,,80,0.81,0.5
45815,2020-07-22,410,0567,1,ZOR'A,900,0,,,2,0.837,0.0
46058,2020-07-22,412,0571,1,BET GAMLI'EL,920,0,,,5,0.967,0.0
46403,2020-07-22,415,0574,1,GESHER HAZIW,1540,0,,,7,0.849,0.0
46533,2020-07-22,416,0575,1,YAS'UR,570,0,,,4,0.853,0.0
46663,2020-07-22,417,0576,1,KABRI,910,0,,,18,0.814,0.0
46793,2020-07-22,418,0577,1,YAD BINYAMIN,3750,0,,,4,0.796,0.0
47033,2020-07-22,420,0579,1,KEFAR ROSH HANIQRA,1230,0,,,7,0.855,0.0
47164,2020-07-22,421,0580,1,KEREM MAHARAL,680,0,,,6,0.834,0.0
47294,2020-07-22,422,0582,1,KEFAR HANAGID,1260,0,,,11,0.875,0.0
47424,2020-07-22,423,0584,1,ZIQIM,570,0,,,1,0.855,0.0
47545,2020-07-22,424,0585,1,LAVI,640,0,,,2,0.807,0.0
47675,2020-07-22,425,0586,1,MEGIDDO,810,0,,,7,0.801,0.0
47807,2020-07-22,426,0587,1,SAVYON,3340,0,,,56,0.877,0.5
47938,2020-07-22,427,0588,1,BENE RE'EM,1370,0,,,11,0.784,0.0
48051,2020-07-22,428,0589,1,BEZET,250,0,,,1,0.869,0.0
48178,2020-07-22,429,0590,1,NEWE UR,280,0,,,2,0.817,0.0
48310,2020-07-22,430,0591,1,ASERET,980,0,,,3,0.893,0.0
48441,2020-07-22,431,0592,1,BENE DAROM,560,0,,,2,0.794,0.0
48700,2020-07-22,433,0594,1,ZAFRIYYA,910,0,,,4,0.829,0.0
48938,2020-07-22,435,0596,1,MALKIYYA,450,0,,,2,0.9,0.0
49069,2020-07-22,436,0597,1,PALMAHIM,490,0,,,9,0.793,0.0
49199,2020-07-22,437,0598,1,BET QAMA,1240,0,,,1,0.836,0.0
49323,2020-07-22,438,0599,1,PAROD,290,0,,,1,0.879,0.0
49640,2020-07-22,441,0604,1,BET ARIF,1070,0,,,19,0.8,0.0
49837,2020-07-22,443,0606,1,MAZOR,1290,0,,,11,0.829,0.0
50151,2020-07-22,446,0610,1,SITRIYYA,970,0,,,12,0.803,0.0
50268,2020-07-22,447,0612,1,ZERUFA,1050,0,,,2,0.844,0.0
50396,2020-07-22,448,0613,1,ZIPPORI,800,0,,,1,0.842,0.0
50594,2020-07-22,450,0615,1,QIDRON,1550,0,,,4,0.863,0.0
50948,2020-07-22,453,0618,1,HADID,750,0,,,2,0.848,0.0
51069,2020-07-22,454,0619,1,BET GUVRIN,360,0,,,3,0.801,0.0
51490,2020-07-22,458,0627,1,JALJULYE,8910,0,,,3,1.482,0.0
52051,2020-07-22,464,0637,1,AR'ARA,21090,0,,,1,0.82,0.0
52180,2020-07-22,465,0638,1,QALANSAWE,20190,0,,,4,0.791,0.0
52459,2020-07-22,468,0652,1,IBTIN,2680,0,,,1,0.807,0.0
52588,2020-07-22,469,0654,1,KAFAR QARA,16550,0,,,2,0.81,0.0
52787,2020-07-22,471,0661,1,SHA'AR EFRAYIM,1630,0,,,4,0.838,0.0
52913,2020-07-22,472,0662,1,HOSEN,910,0,,,6,0.779,0.0
53041,2020-07-22,473,0663,1,TIRAT YEHUDA,1150,0,,,4,0.837,0.0
53382,2020-07-22,476,0666,1,OMER,7200,0,,,97,0.859,0.5
53512,2020-07-22,477,0667,1,BAR'AM,570,0,,,11,0.854,0.0
53642,2020-07-22,478,0668,1,MEFALLESIM,920,0,,,3,0.822,0.0
53768,2020-07-22,479,0670,1,MISHMAR AYYALON,470,0,,,2,0.853,0.0
53899,2020-07-22,480,0672,1,BET NEQOFA,580,0,,,8,0.82,0.0
54029,2020-07-22,481,0673,1,KEFAR TRUMAN,810,0,,,2,0.847,0.0
54275,2020-07-22,483,0675,1,HABONIM,320,0,,,1,0.819,0.0
54495,2020-07-22,485,0677,1,HASOLELIM,820,0,,,8,0.81,0.0
54822,2020-07-22,488,0680,1,OMEZ,760,0,,,1,0.85,0.0
54953,2020-07-22,489,0681,1,GIV'AT SHEMU'EL,23700,0,,,198,0.936,0.5
55058,2020-07-22,490,0682,1,ELYAQIM,790,0,,,1,0.869,0.0
55190,2020-07-22,491,0683,1,GEVA  KARMEL,1090,0,,,1,0.86,0.0
55424,2020-07-22,493,0685,1,BENAYA,790,0,,,5,0.852,0.0
55555,2020-07-22,494,0686,1,NEWE YAMIN,1120,0,,,8,0.841,0.0
55686,2020-07-22,495,0687,1,EN AYYALA,1100,0,,,8,0.799,0.0
55885,2020-07-22,497,0689,1,MEGADIM,1190,0,,,15,0.8,0.0
56015,2020-07-22,498,0690,1,KEFAR AHIM,730,0,,,4,1.012,0.0
56144,2020-07-22,499,0692,1,SHAFIR,750,0,,,4,0.812,0.0
56272,2020-07-22,500,0693,1,NETIV HALAMED-HE,560,0,,,2,0.825,0.0
56404,2020-07-22,501,0694,1,MA'AGAN MIKHA'EL,1730,0,,,10,0.799,0.0
56534,2020-07-22,502,0695,1,MAGEN,530,0,,,6,0.831,0.0
56665,2020-07-22,503,0696,1,KEFAR HABAD,5290,0,,,7,0.803,0.0
56796,2020-07-22,504,0697,1,BE'EROTAYIM,1020,0,,,1,0.847,0.0
56925,2020-07-22,505,0698,1,BURGETA,1050,0,,,6,0.854,0.0
57055,2020-07-22,506,0699,1,NIR YISRA'EL,830,0,,,1,0.856,0.0
57186,2020-07-22,507,0700,1,HAZAV,1330,0,,,4,0.849,0.0
57698,2020-07-22,512,0706,1,GE'A,890,0,,,4,0.83,0.0
57828,2020-07-22,513,0707,1,KEFAR DANIYYEL,680,0,,,4,0.828,0.0
58028,2020-07-22,515,0709,1,TIFRAH,2050,0,,,2,0.807,0.0
58160,2020-07-22,516,0710,1,BET ZAYIT,1560,0,,,12,0.838,0.0
58290,2020-07-22,517,0711,1,AZARYA,1100,0,,,1,0.844,0.0
