,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
8805,2020-08-27,69,0104,1,MIZRA,600,0,,,2,0.9,0.0
9438,2020-08-27,75,0122,1,RAMAT YISHAY,7200,0,,,19,0.805,0.0
9603,2020-08-27,76,0126,1,SARID,830,0,,,7,0.882,0.0
10008,2020-08-27,79,0130,1,MISHMAR HAEMEQ,1170,0,,,16,0.815,0.0
10459,2020-08-27,82,0134,1,YIF'AT,970,0,,,2,0.826,0.0
10626,2020-08-27,83,0135,1,RAMAT DAWID,380,0,,,3,0.814,0.0
10790,2020-08-27,84,0139,1,EN SHEMER,560,0,,,8,0.831,0.0
11120,2020-08-27,87,0142,1,SEDE YA'AQOV,1240,0,,,2,0.787,0.0
11414,2020-08-27,89,0144,1,GAN SHELOMO,470,0,,,3,0.818,0.0
11731,2020-08-27,92,0147,1,GIV'AT BRENNER,2560,0,,,23,0.819,0.0
11899,2020-08-27,93,0154,1,TEL MOND,11020,0,,,38,0.779,0.0
12313,2020-08-27,96,0157,1,EN WERED,1370,0,,,12,0.804,0.0
12480,2020-08-27,97,0158,1,NA'AN,1440,0,,,5,0.807,0.0
12810,2020-08-27,99,0160,1,HULDA,500,0,,,5,0.809,0.0
13490,2020-08-27,104,0166,1,GAN YAVNE,20700,0,,,47,0.789,0.5
13658,2020-08-27,105,0167,1,EN HAHORESH,730,0,,,2,0.866,0.0
13825,2020-08-27,106,0168,1,KEFAR YONA,19960,0,,,39,0.772,0.0
14094,2020-08-27,108,0171,1,PARDESIYYA,5480,0,,,2,0.805,0.0
14736,2020-08-27,112,0176,1,AFIQIM,1440,0,,,10,0.837,0.0
14904,2020-08-27,113,0177,1,KEFAR BILU,1240,0,,,6,0.825,0.0
15183,2020-08-27,115,0182,1,EVEN YEHUDA,12410,0,,,31,0.822,0.0
15508,2020-08-27,117,0184,1,RAMAT HAKOVESH,960,0,,,7,0.823,0.0
16404,2020-08-27,124,0192,1,KEFAR HAHORESH,560,0,,,7,0.803,0.0
16870,2020-08-27,127,0195,1,QADIMA-ZORAN,17960,3,,,28,0.777,0.0
17191,2020-08-27,129,0197,1,MA'BAROT,920,0,,,2,0.841,0.0
17636,2020-08-27,132,0200,1,BET YANNAY,420,0,,,2,0.818,0.0
17804,2020-08-27,133,0202,1,BET OVED,270,0,,,20,0.878,0.0
18046,2020-08-27,135,0205,1,HOGLA,800,0,,,1,0.801,0.0
20006,2020-08-27,148,0229,1,GANNE TIQWA,14260,0,,,15,0.832,0.0
20172,2020-08-27,149,0230,1,MA'AS,780,0,,,18,0.813,0.0
20339,2020-08-27,150,0232,1,SHEFAYIM,1140,0,,,5,0.794,0.0
21099,2020-08-27,155,0239,1,GAN HAYYIM,830,0,,,8,0.801,0.0
21267,2020-08-27,156,0240,1,YOQNE'AM ILLIT,20260,0,,,15,0.797,0.0
21435,2020-08-27,157,0241,1,YOQNE'AM(MOSHAVA),1300,0,,,8,0.823,0.0
22243,2020-08-27,162,0249,1,KEFAR SIRKIN,1290,0,,,4,0.809,0.0
22410,2020-08-27,163,0250,1,HAZOREA,860,0,,,2,0.858,0.0
22567,2020-08-27,164,0252,1,BITAN AHARON,390,0,,,1,0.841,0.0
22734,2020-08-27,165,0253,1,HULATA,530,0,,,8,0.833,0.0
23798,2020-08-27,173,0264,1,SHA'AR HAGOLAN,570,0,,,8,0.875,0.0
24432,2020-08-27,178,0270,1,EN HASHOFET,820,0,,,1,0.832,0.0
24844,2020-08-27,181,0274,1,KEFAR MENAHEM,1220,0,,,6,0.811,0.0
25011,2020-08-27,182,0276,1,ZUR MOSHE,3290,0,,,9,0.788,0.0
25472,2020-08-27,186,0282,1,SHAVE ZIYYON,970,0,,,2,0.817,0.0
25639,2020-08-27,187,0284,1,SEDE WARBURG,1480,0,,,6,0.8,0.0
26029,2020-08-27,190,0287,1,TEL YIZHAQ,960,0,,,4,1.022,0.0
26196,2020-08-27,191,0288,1,BET YEHOSHUA,1000,0,,,6,0.806,0.0
26364,2020-08-27,192,0289,1,EN HAMIFRAZ,1170,0,,,11,0.851,0.0
27071,2020-08-27,197,0295,1,KEFAR RUPPIN,430,0,,,4,0.826,0.0
28791,2020-08-27,211,0310,1,KEFAR GLIKSON,270,0,,,2,0.835,0.0
29585,2020-08-27,216,0316,1,KEFAR NETTER,1100,0,,,1,0.796,0.0
30091,2020-08-27,220,0320,1,KEFAR WARBURG,1030,0,,,6,0.798,0.0
31861,2020-08-27,234,0339,1,RAMAT ZEVI,550,0,,,3,0.8,0.0
32655,2020-08-27,240,0346,1,GELIL YAM,430,0,,,3,0.809,0.0
33202,2020-08-27,244,0352,1,GEVULOT,270,0,,,8,0.819,0.0
33951,2020-08-27,250,0358,1,YAD MORDEKHAY,670,0,,,11,0.828,0.0
34709,2020-08-27,255,0364,1,KEFAR URIYYA,850,0,,,2,0.785,0.0
34875,2020-08-27,256,0365,1,BET QESHET,480,0,,,4,0.825,0.0
35042,2020-08-27,257,0366,1,SHAMIR,910,0,,,16,0.78,0.0
35470,2020-08-27,260,0369,1,GAL'ED (EVEN YIZHAQ),420,0,,,12,0.815,0.0
35630,2020-08-27,261,0370,1,GEZER,260,0,,,1,0.779,0.0
36149,2020-08-27,266,0375,1,MAGGAL,990,0,,,6,0.8,0.0
36595,2020-08-27,269,0378,1,MISGAV AM,260,0,,,2,0.777,0.0
37235,2020-08-27,273,0383,1,EN HANAZIV,600,0,,,8,0.811,0.0
37554,2020-08-27,275,0386,1,BENE DEROR,1220,0,,,1,0.966,0.0
38191,2020-08-27,279,0390,1,REGBA,1040,0,,,2,0.836,0.0
38992,2020-08-27,285,0397,1,HAZERIM,770,0,,,5,0.834,0.0
39705,2020-08-27,290,0403,1,URIM,480,0,,,12,0.833,0.0
40434,2020-08-27,295,0409,1,YEHI'AM,400,0,,,1,0.817,0.0
40950,2020-08-27,300,0416,1,MA'YAN BARUKH,660,0,,,6,0.792,0.0
41234,2020-08-27,302,0418,1,BENE ZIYYON,1320,0,,,2,0.806,0.0
41400,2020-08-27,303,0419,1,SA'AD,760,0,,,4,0.813,0.0
41992,2020-08-27,307,0424,1,GEVIM,400,0,,,4,0.795,0.0
42157,2020-08-27,308,0425,1,MISHMERET,1020,0,,,2,0.797,0.0
42325,2020-08-27,309,0426,1,EN KARMEL,790,0,,,4,0.799,0.0
42918,2020-08-27,313,0430,1,BET LEHEM HAGELILIT,770,0,,,10,0.82,0.0
43310,2020-08-27,316,0433,1,NAHSHOLIM,580,0,,,3,0.828,0.0
44198,2020-08-27,324,0443,1,KEFAR HANASI,800,0,,,1,0.862,0.0
44365,2020-08-27,325,0444,1,REGAVIM,300,0,,,8,0.838,0.0
44852,2020-08-27,328,0447,1,NORDIYYA,2030,0,,,11,0.917,0.0
45180,2020-08-27,330,0449,1,NEHALIM,1640,0,,,10,0.779,0.0
45347,2020-08-27,331,0450,1,BE'EROT YIZHAQ,390,0,,,2,0.816,0.0
45836,2020-08-27,334,0454,1,SA'AR,700,0,,,1,0.819,0.0
46000,2020-08-27,335,0456,1,SHORESH,760,0,,,2,0.987,0.0
46590,2020-08-27,339,0463,1,GA'TON,530,0,,,2,0.813,0.0
46836,2020-08-27,341,0465,1,ZOVA,600,0,,,1,0.815,0.0
47003,2020-08-27,342,0466,1,BET DAGAN,7050,0,,,3,0.808,0.0
47170,2020-08-27,343,0469,1,QIRYAT EQRON,10500,0,,,9,0.801,0.0
47437,2020-08-27,345,0473,1,ABU SINAN,12600,0,,,1,0.764,0.0
47753,2020-08-27,348,0480,1,BEIT JANN,11410,0,,,1,0.765,0.0
47884,2020-08-27,349,0481,1,MUGHAR,20710,0,,,1,0.753,0.0
48844,2020-08-27,358,0494,1,DALIYAT AL KARMEL,16040,0,,,1,0.775,0.0
53853,2020-08-27,404,0559,1,BUSTAN HAGALIL,830,0,,,4,0.809,0.0
54020,2020-08-27,405,0562,1,BET EL'AZARI,1390,0,,,4,0.798,0.0
54472,2020-08-27,408,0565,1,AZOR,11700,0,,,7,0.808,0.0
54621,2020-08-27,410,0567,1,ZOR'A,900,0,,,2,0.847,0.0
56379,2020-08-27,422,0582,1,KEFAR HANAGID,1260,0,,,6,0.82,0.0
56997,2020-08-27,426,0587,1,SAVYON,3340,0,,,3,0.842,0.0
57164,2020-08-27,427,0588,1,BENE RE'EM,1370,0,,,8,0.777,0.0
57637,2020-08-27,430,0591,1,ASERET,980,0,,,1,0.84,0.0
58558,2020-08-27,436,0597,1,PALMAHIM,490,0,,,10,0.801,0.0
59005,2020-08-27,439,0602,1,NIRIM,360,1,,,1,0.83,0.0
59238,2020-08-27,441,0604,1,BET ARIF,1070,0,,,15,0.8,0.0
59471,2020-08-27,443,0606,1,MAZOR,1290,0,,,3,0.81,0.0
63033,2020-08-27,472,0662,1,HOSEN,910,0,,,2,0.786,0.0
63583,2020-08-27,476,0666,1,OMER,7200,0,,,9,0.841,0.0
63749,2020-08-27,477,0667,1,BAR'AM,570,0,,,6,0.856,0.0
63915,2020-08-27,478,0668,1,MEFALLESIM,920,0,,,1,0.809,0.0
64241,2020-08-27,480,0672,1,BET NEQOFA,580,0,,,3,0.8,0.0
64566,2020-08-27,482,0674,1,LIMAN,650,0,,,6,0.797,0.0
64940,2020-08-27,485,0677,1,HASOLELIM,820,0,,,2,0.797,0.0
65500,2020-08-27,489,0681,1,GIV'AT SHEMU'EL,23700,0,,,14,0.845,0.0
66234,2020-08-27,494,0686,1,NEWE YAMIN,1120,0,,,20,0.777,0.0
66633,2020-08-27,497,0689,1,MEGADIM,1190,0,,,18,0.805,0.0
67263,2020-08-27,501,0694,1,MA'AGAN MIKHA'EL,1730,0,,,2,0.804,0.0
69948,2020-08-27,520,0714,1,EREZ,480,0,,,12,0.797,0.0
71778,2020-08-27,533,0730,1,ELIFELET,560,0,,,12,0.794,0.0
72104,2020-08-27,535,0732,1,MISHMAR HAYARDEN,590,0,,,4,0.786,0.0
72436,2020-08-27,537,0735,1,RAMOT ME'IR,760,0,,,4,0.811,0.0
73542,2020-08-27,545,0743,1,KEFAR SHEMU'EL,830,0,,,8,0.773,0.0
76123,2020-08-27,565,0764,1,KEFAR MORDEKHAY,600,0,,,3,0.823,0.0
76291,2020-08-27,566,0765,1,MISGAV DOV,700,0,,,10,0.793,0.0
76609,2020-08-27,569,0768,1,KARMIYYA,590,0,,,5,0.772,0.0
76936,2020-08-27,571,0771,1,MEVO BETAR,520,0,,,1,0.794,0.0
78237,2020-08-27,580,0780,1,ORA,1230,0,,,1,0.787,0.0
78404,2020-08-27,581,0783,1,EVEN SAPPIR,680,0,,,3,0.804,0.0
80426,2020-08-27,596,0799,1,ZEKHARYA,940,0,,,6,0.8,0.0
81392,2020-08-27,603,0806,1,EN YAHAV,670,0,,,5,0.817,0.0
81720,2020-08-27,605,0808,1,NIR ELIYYAHU,360,0,,,5,0.822,0.0
82932,2020-08-27,616,0819,1,AVIGEDOR,740,0,,,10,0.799,0.0
83629,2020-08-27,621,0824,1,KOKHAV MIKHA'EL,920,0,,,12,0.783,0.0
83797,2020-08-27,622,0825,1,NES HARIM,970,0,,,3,0.774,0.0
84071,2020-08-27,624,0827,1,NEWE MIVTAH,620,0,,,4,0.802,0.0
85929,2020-08-27,638,0845,1,KEFAR AZZA,660,0,,,2,0.789,0.0
86469,2020-08-27,642,0850,1,AHITUV,1010,0,,,1,0.803,0.0
86900,2020-08-27,645,0853,1,GE'ALYA,1010,0,,,2,0.818,0.0
87333,2020-08-27,648,0857,1,KEFAR AVIV,750,0,,,2,0.822,0.0
88720,2020-08-27,658,0870,1,GIV'AT HASHELOSHA,740,0,,,3,0.826,0.0
89209,2020-08-27,662,0874,1,MIGDAL HAEMEQ,24450,0,,,8,0.795,0.0
90552,2020-08-27,676,0917,1,SEGEV,1030,0,,,22,0.859,0.0
90718,2020-08-27,677,0919,1,GIV'AT YESHA'YAHU,710,0,,,9,0.78,0.0
90892,2020-08-27,679,0922,1,REKHASIM,9690,0,,,2,0.74,0.0
91711,2020-08-27,695,1015,1,MEVASSERET ZIYYON,24470,0,,,47,0.789,0.5
91879,2020-08-27,696,1020,1,OR AQIVA,16200,0,,,1,0.814,0.0
92205,2020-08-27,698,1031,1,SEDEROT,21580,0,,,3,0.784,0.0
92372,2020-08-27,699,1034,1,QIRYAT MAL'AKHI,21210,0,,,1,0.781,0.0
92533,2020-08-27,700,1043,1,GIZO,190,0,,,6,0.763,0.0
93957,2020-08-27,715,1061,1,NAZERAT ILLIT,40830,0,,,17,1.09,0.0
94124,2020-08-27,716,1063,1,MA'ALOT-TARSHIHA,21070,0,,,2,0.812,0.0
97711,2020-08-27,746,1113,1,ZUR HADASSA,6630,0,,,15,0.756,0.0
97877,2020-08-27,747,1114,1,SRIGIM (LI-ON),1010,0,,,14,0.76,0.0
99604,2020-08-27,763,1138,1,YA'AD,630,0,,,2,0.799,0.0
99772,2020-08-27,764,1139,1,KARMI'EL,44870,1,,,56,0.87,0.5
99939,2020-08-27,765,1140,1,MIDRESHET BEN GURION,1520,0,,,9,0.77,0.0
101769,2020-08-27,783,1160,1,SHEKHANYA,740,0,,,6,0.781,0.0
101922,2020-08-27,784,1161,1,RAHAT,56950,0,,,1,0.712,0.0
105850,2020-08-27,816,1200,1,MODI'IN-MAKKABBIM-RE'UT,82910,0,,,111,0.773,0.5
106018,2020-08-27,817,1201,1,KAMMON,1260,0,,,12,0.769,0.0
107212,2020-08-27,826,1210,1,KAHAL,300,0,,,1,0.795,0.0
107660,2020-08-27,829,1213,1,ZIV'ON,110,0,,,1,0.731,0.0
108560,2020-08-27,836,1224,1,KOKHAV YA'IR,9250,2,,,29,0.783,0.0
109133,2020-08-27,840,1228,1,RAQQEFET,900,0,,,1,0.777,0.0
109522,2020-08-27,845,1233,1,SHEQEF,580,0,,,2,0.76,0.0
109689,2020-08-27,846,1235,1,SHORASHIM,400,0,,,4,0.781,0.0
109856,2020-08-27,847,1236,1,NIRIT,1210,0,,,1,0.804,0.0
109942,2020-08-27,848,1237,1,TALME YOSEF,280,0,,,1,0.804,0.0
110764,2020-08-27,854,1244,1,TIMRAT,1320,0,,,7,0.828,0.0
111029,2020-08-27,857,1247,1,QAZIR-HARISH,880,0,,,1,0.731,0.0
112833,2020-08-27,872,1263,1,KEFAR WERADIM,5670,1,,,15,0.81,0.0
113001,2020-08-27,873,1264,1,KARME YOSEF,1690,0,,,20,0.813,0.0
113317,2020-08-27,877,1268,1,METAR,6860,1,,,12,0.787,0.0
113485,2020-08-27,878,1271,1,LEHAVIM,6160,0,,,26,0.774,0.0
114577,2020-08-27,888,1284,1,NOFIT,2710,0,,,6,0.798,0.0
115155,2020-08-27,892,1288,1,GIV'AT ELA,1680,0,,,3,0.811,0.0
116460,2020-08-27,902,1304,1,SHOHAM,19420,0,,,64,0.74,0.5
116627,2020-08-27,903,1309,1,EL'AD,41360,0,,,3,0.757,0.0
116794,2020-08-27,904,1310,1,LAPPID,2550,0,,,10,0.764,0.0
117341,2020-08-27,908,1315,1,MATTAN,3550,0,,,2,0.78,0.0
117587,2020-08-27,912,1319,1,BAT HEFER,5530,0,,,3,0.769,0.0
118777,2020-08-27,928,1337,1,SHIMSHIT,2640,1,,,13,0.754,0.0
119280,2020-08-27,935,1345,1,ZUR YIZHAQ,1990,0,,,6,0.767,0.0
120874,2020-08-27,961,2010,1,KEFAR BIN NUN,600,0,,,2,0.805,0.0
121311,2020-08-27,964,2013,1,BEN SHEMEN (MOSHAV),790,0,,,4,0.807,0.0
125138,2020-08-27,1001,2100,1,TIRAT KARMEL,18620,0,,,5,0.824,0.0
125305,2020-08-27,1002,2200,1,DIMONA,33060,0,,,3,0.809,0.0
125473,2020-08-27,1003,2300,1,QIRYAT TIV'ON,17310,1,,,63,0.794,0.5
125640,2020-08-27,1004,2400,1,OR YEHUDA,35270,0,,,9,0.877,0.0
125807,2020-08-27,1005,2500,1,NESHER,23240,0,,,30,0.778,0.0
125975,2020-08-27,1006,2530,1,BE'ER YA'AQOV,16320,0,,,11,0.752,0.0
126143,2020-08-27,1007,2550,1,GEDERA,24710,0,,,22,0.799,0.0
126310,2020-08-27,1008,2560,1,ARAD,23940,0,,,16,0.815,0.0
126478,2020-08-27,1009,2600,1,ELAT,47720,0,,,42,0.859,0.5
126646,2020-08-27,1010,2610,1,BET SHEMESH,89790,0,,,29,0.726,0.0
126814,2020-08-27,1011,2620,1,QIRYAT ONO,34230,0,,,66,0.82,0.5
126981,2020-08-27,1012,2630,1,QIRYAT GAT,48270,0,,,34,0.787,0.0
127149,2020-08-27,1013,2640,1,ROSH HAAYIN,40610,0,,,33,0.799,0.0
127317,2020-08-27,1014,2650,1,RAMAT HASHARON,43090,1,,,136,0.857,0.5
127485,2020-08-27,1015,2660,1,YAVNE,34170,0,,,95,0.758,0.5
127650,2020-08-27,1016,2710,1,UMM AL-FAHM,49510,0,,,2,0.959,0.0
128145,2020-08-27,1019,2800,1,QIRYAT SHEMONA,23130,0,,,3,0.804,0.0
128313,2020-08-27,1020,3000,1,JERUSALEM,815310,3,,,502,0.73,1.0
129091,2020-08-27,1027,3561,1,MIGDAL OZ,510,0,,,1,0.684,0.0
131977,2020-08-27,1049,3604,1,ALLON SHEVUT,3070,0,,,9,0.736,0.0
132179,2020-08-27,1053,3608,1,MA'ALE EFRAYIM,1120,0,,,5,0.757,0.0
132555,2020-08-27,1056,3611,1,QIRYAT ARBA,7600,0,,,2,0.779,0.0
132663,2020-08-27,1058,3613,1,GITTIT,300,0,,,1,0.75,0.0
133037,2020-08-27,1061,3616,1,MA'ALE ADUMMIM,36860,0,,,2,0.785,0.0
134025,2020-08-27,1069,3640,1,QARNE SHOMERON,6570,0,,,3,0.774,0.0
135275,2020-08-27,1078,3650,1,EFRATA,7820,0,,,13,0.755,0.0
135601,2020-08-27,1080,3652,1,BET ARYE,4170,0,,,8,0.773,0.0
137167,2020-08-27,1092,3713,1,NA'AMA,100,0,,,5,0.753,0.0
137334,2020-08-27,1093,3715,1,ALMON,1130,0,,,3,0.754,0.0
138529,2020-08-27,1103,3730,1,GIV'AT ZE'EV,13470,0,,,10,0.778,0.0
139352,2020-08-27,1110,3750,1,ALFE MENASHE,7580,0,,,10,0.794,0.0
140051,2020-08-27,1116,3760,1,ORANIT,7200,0,,,4,0.79,0.0
140984,2020-08-27,1124,3769,1,HAR ADAR,3700,0,,,4,0.796,0.0
141605,2020-08-27,1128,3780,1,BETAR ILLIT,42470,0,,,1,0.707,0.0
143170,2020-08-27,1142,3797,1,MODI'IN ILLIT,55490,0,,,2,0.697,0.0
143338,2020-08-27,1143,4000,1,HAIFA,272180,5,,,500,0.83,1.0
144884,2020-08-27,1155,4012,1,ANI'AM,530,0,,,2,0.766,0.0
145400,2020-08-27,1159,4017,1,ALLONE HABASHAN,350,0,,,6,0.715,0.0
146449,2020-08-27,1167,4100,1,QAZRIN,6720,1,,,1,0.823,0.0
147916,2020-08-27,1180,4702,1,RAMOT,480,0,,,12,0.82,0.0
148084,2020-08-27,1181,5000,1,TEL AVIV - YAFO,414560,0,,,828,0.78,1.0
148375,2020-08-27,1183,6100,1,BENE BERAQ,168770,0,,,33,0.736,0.0
148542,2020-08-27,1184,6200,1,BAT YAM,129430,0,,,20,0.837,0.0
148710,2020-08-27,1185,6300,1,GIV'ATAYIM,55700,1,,,173,0.78,0.5
148878,2020-08-27,1186,6400,1,HERZLIYYA,89230,2,,,278,0.911,1.0
149046,2020-08-27,1187,6500,1,HADERA,84070,0,,,47,0.806,0.5
149214,2020-08-27,1188,6600,1,HOLON,185310,0,,,217,0.8,1.0
149381,2020-08-27,1189,6700,1,TIBERIAS,41740,0,,,5,0.805,0.0
149549,2020-08-27,1190,6800,1,QIRYAT ATTA,52710,1,,,19,0.9,0.0
149717,2020-08-27,1191,6900,1,KEFAR SAVA,89220,0,,,237,0.83,1.0
149885,2020-08-27,1192,7000,1,LOD,71060,0,,,13,0.784,0.0
150053,2020-08-27,1193,7100,1,ASHQELON,120040,0,,,36,0.795,0.0
150221,2020-08-27,1194,7200,1,NES ZIYYONA,42980,0,,,199,0.815,0.5
150553,2020-08-27,1196,7400,1,NETANYA,192160,1,,,176,0.833,0.5
150841,2020-08-27,1198,7600,1,AKKO,47150,0,,,7,0.795,0.0
151008,2020-08-27,1199,7700,1,AFULA,41720,0,,,29,0.783,0.0
151176,2020-08-27,1200,7800,1,PARDES HANNA-KARKUR,34800,1,,,38,0.903,0.0
151344,2020-08-27,1201,7900,1,PETAH TIQWA,213900,0,,,211,0.795,1.0
151511,2020-08-27,1202,8000,1,ZEFAT,32070,0,,,7,0.781,0.0
151679,2020-08-27,1203,8200,1,QIRYAT MOTZKIN,38910,0,,,57,0.802,0.5
151847,2020-08-27,1204,8300,1,RISHON LEZIYYON,235130,0,,,276,0.817,1.0
152015,2020-08-27,1205,8400,1,REHOVOT,120930,2,,,346,0.843,1.0
152182,2020-08-27,1206,8500,1,RAMLA,68020,0,,,12,0.776,0.0
152350,2020-08-27,1207,8600,1,RAMAT GAN,148400,0,,,291,0.884,1.0
152518,2020-08-27,1208,8700,1,RA'ANNANA,69160,3,,,247,0.841,1.0
152970,2020-08-27,1211,9000,1,BE'ER SHEVA,197260,3,,,67,1.456,0.5
153138,2020-08-27,1212,9100,1,NAHARIYYA,52950,0,,,25,0.811,0.0
153470,2020-08-27,1214,9300,1,ZIKHRON YA'AQOV,20900,0,,,41,0.792,0.5
153638,2020-08-27,1215,9400,1,YEHUD,27940,0,,,38,0.804,0.0
153805,2020-08-27,1216,9500,1,QIRYAT BIALIK,38180,0,,,44,0.819,0.5
153973,2020-08-27,1217,9600,1,QIRYAT YAM,38300,0,,,27,0.865,0.0
154141,2020-08-27,1218,9700,1,HOD HASHARON,51040,0,,,149,0.815,0.5
154308,2020-08-27,1219,9800,1,BINYAMINA-GIV'AT ADA,13970,0,,,26,0.811,0.0
0,2020-08-27,6,0016-001,0,BET NIR,0,0,,,2,0.82,0.0
1,2020-08-27,12,0026-001,0,ROSH PINNA,2600,0,,,22,0.802,0.0
2,2020-08-27,14,0028-001,0,MAZKERET BATYA,8900,0,,,14,0.811,0.0
3,2020-08-27,20,0031-006,0,OFAQIM,6100,0,,,1,0.746,0.0
4,2020-08-27,23,0033-001,0,BAT SHELOMO,0,0,,,6,0.809,0.0
5,2020-08-27,29,0043-001,0,METULA,1500,0,,,18,0.795,0.0
6,2020-08-27,31,0046-001,0,YAVNE'EL,3400,0,,,1,0.816,0.0
7,2020-08-27,32,0047-001,0,KEFAR TAVOR,2500,0,,,12,0.804,0.0
8,2020-08-27,33,0048-001,0,MENAHEMYA,1000,0,,,1,1.059,0.0
9,2020-08-27,36,0053-001,0,ATLIT,5000,0,,,2,0.813,0.0
10,2020-08-27,45,0066-001,0,MERHAVYA(QIBBUZ),800,0,,,3,0.806,0.0
11,2020-08-27,48,0070-122,0,ASHDOD,2900,0,,,2,0.916,0.0
12,2020-08-27,49,0070-123,0,ASHDOD,3600,1,,,5,0.853,0.0
13,2020-08-27,53,0070-132,0,ASHDOD,2100,0,,,1,0.862,0.0
14,2020-08-27,69,0070-242,0,ASHDOD,2900,0,,,1,0.831,0.0
15,2020-08-27,71,0070-244,0,ASHDOD,2400,0,,,5,0.869,0.0
16,2020-08-27,75,0070-315,0,ASHDOD,3700,0,,,10,0.835,0.0
17,2020-08-27,76,0070-316,0,ASHDOD,5200,0,,,1,0.828,0.0
18,2020-08-27,77,0070-317,0,ASHDOD,4400,0,,,1,0.851,0.0
19,2020-08-27,83,0070-333,0,ASHDOD,5100,0,,,4,0.787,0.0
20,2020-08-27,84,0070-342,0,ASHDOD,4800,0,,,3,0.845,0.0
21,2020-08-27,90,0070-422,0,ASHDOD,7700,0,,,4,0.803,0.0
22,2020-08-27,94,0070-426,0,ASHDOD,3400,0,,,2,0.902,0.0
23,2020-08-27,95,0070-432,0,ASHDOD,4600,0,,,2,0.81,0.0
24,2020-08-27,115,0070-313,0,ASHDOD,0,0,,,7,0.802,0.0
25,2020-08-27,188,0070-415,0,ASHDOD,0,0,,,1,0.769,0.0
26,2020-08-27,99,0072-001,0,GAN SHEMU'EL,800,0,,,4,0.815,0.0
27,2020-08-27,101,0076-001,0,KEFAR GIL'ADI,700,0,,,1,0.816,0.0
28,2020-08-27,102,0077-001,0,AYYELET HASHAHAR,1400,0,,,4,0.818,0.0
29,2020-08-27,105,0080-001,0,NAHALAL,800,0,,,5,0.801,0.0
30,2020-08-27,119,0195-002,0,QADIMA-ZORAN,0,0,,,4,0.762,0.0
31,2020-08-27,235,0195-001,0,QADIMA-ZORAN,5700,0,,,3,0.779,0.0
32,2020-08-27,236,0195-003,0,QADIMA-ZORAN,2600,1,,,6,0.814,0.0
33,2020-08-27,237,0195-004,0,QADIMA-ZORAN,5600,0,,,7,0.796,0.0
34,2020-08-27,238,0195-005,0,QADIMA-ZORAN,2600,2,,,8,0.811,0.0
35,2020-08-27,124,0316-001,0,KEFAR NETTER,900,0,,,1,0.812,0.0
36,2020-08-27,129,0339-001,0,RAMAT ZEVI,0,0,,,3,0.803,0.0
37,2020-08-27,143,7800-007,0,PARDES HANNA-KARKUR,3700,0,,,2,0.845,0.0
38,2020-08-27,144,7800-008,0,PARDES HANNA-KARKUR,4500,0,,,1,0.823,0.0
39,2020-08-27,145,7800-009,0,PARDES HANNA-KARKUR,5100,1,,,7,0.809,0.0
40,2020-08-27,862,7800-002,0,PARDES HANNA-KARKUR,3600,0,,,6,0.814,0.0
41,2020-08-27,863,7800-003,0,PARDES HANNA-KARKUR,4100,0,,,2,0.815,0.0
