,date,id,area_id,is_city,city_name,population,num_reports,symptoms_ratio,symptoms_ratio_confidence,num_reports_weighted,symptoms_ratio_weighted,symptoms_ratio_confidence_weighted
27376,2020-09-17,182,0276,1,ZUR MOSHE,3290,2,,,11,0.788,0.0
27878,2020-09-17,186,0282,1,SHAVE ZIYYON,970,0,,,1,0.827,0.0
28066,2020-09-17,187,0284,1,SEDE WARBURG,1480,0,,,4,0.808,0.0
28477,2020-09-17,190,0287,1,TEL YIZHAQ,960,1,,,4,1.024,0.0
28850,2020-09-17,192,0289,1,EN HAMIFRAZ,1170,2,,,14,0.857,0.0
29446,2020-09-17,196,0294,1,ELON,950,0,,,1,0.818,0.0
29633,2020-09-17,197,0295,1,KEFAR RUPPIN,430,1,,,6,0.833,0.0
31295,2020-09-17,210,0309,1,NEHORA,1120,0,,,1,0.786,0.0
32355,2020-09-17,216,0316,1,KEFAR NETTER,1100,0,,,2,0.793,0.0
32898,2020-09-17,220,0320,1,KEFAR WARBURG,1030,2,,,8,0.804,0.0
34795,2020-09-17,234,0339,1,RAMAT ZEVI,550,0,,,3,0.806,0.0
35659,2020-09-17,240,0346,1,GELIL YAM,430,0,,,4,0.818,0.0
36254,2020-09-17,244,0352,1,GEVULOT,270,0,,,6,0.827,0.0
37076,2020-09-17,250,0358,1,YAD MORDEKHAY,670,4,,,20,0.826,0.0
37231,2020-09-17,251,0359,1,NIZZANIM,400,0,,,1,0.874,0.0
38088,2020-09-17,256,0365,1,BET QESHET,480,0,,,2,0.816,0.0
38276,2020-09-17,257,0366,1,SHAMIR,910,3,,,20,0.79,0.0
38727,2020-09-17,260,0369,1,GAL'ED (EVEN YIZHAQ),420,2,,,10,0.824,0.0
38908,2020-09-17,261,0370,1,GEZER,260,0,,,1,0.796,0.0
39454,2020-09-17,266,0375,1,MAGGAL,990,1,,,8,0.789,0.0
39939,2020-09-17,269,0378,1,MISGAV AM,260,0,,,2,0.799,0.0
40654,2020-09-17,273,0383,1,EN HANAZIV,600,0,,,10,0.828,0.0
41695,2020-09-17,279,0390,1,REGBA,1040,0,,,1,0.899,0.0
42554,2020-09-17,285,0397,1,HAZERIM,770,1,,,6,0.849,0.0
43340,2020-09-17,290,0403,1,URIM,480,3,,,13,0.844,0.0
44682,2020-09-17,300,0416,1,MA'YAN BARUKH,660,1,,,11,0.796,0.0
44987,2020-09-17,302,0418,1,BENE ZIYYON,1320,1,,,4,0.803,0.0
45174,2020-09-17,303,0419,1,SA'AD,760,0,,,4,0.832,0.0
45829,2020-09-17,307,0424,1,GEVIM,400,0,,,3,0.805,0.0
46201,2020-09-17,309,0426,1,EN KARMEL,790,0,,,2,0.801,0.0
46680,2020-09-17,312,0429,1,ALLONE ABBA,920,0,,,1,0.788,0.0
46867,2020-09-17,313,0430,1,BET LEHEM HAGELILIT,770,2,,,6,0.827,0.0
47280,2020-09-17,316,0433,1,NAHSHOLIM,580,0,,,4,0.832,0.0
47466,2020-09-17,317,0434,1,HAHOTERIM,640,0,,,2,0.809,0.0
48397,2020-09-17,325,0444,1,REGAVIM,300,0,,,3,0.833,0.0
48936,2020-09-17,328,0447,1,NORDIYYA,2030,2,,,18,0.931,0.0
49305,2020-09-17,330,0449,1,NEHALIM,1640,1,,,7,0.82,0.0
49493,2020-09-17,331,0450,1,BE'EROT YIZHAQ,390,1,,,4,0.841,0.0
50223,2020-09-17,335,0456,1,SHORESH,760,0,,,1,1.004,0.0
50882,2020-09-17,339,0463,1,GA'TON,530,0,,,3,0.821,0.0
51328,2020-09-17,342,0466,1,BET DAGAN,7050,1,,,5,0.817,0.0
51516,2020-09-17,343,0469,1,QIRYAT EQRON,10500,2,,,8,0.819,0.0
52127,2020-09-17,348,0480,1,BEIT JANN,11410,0,,,1,0.783,0.0
52599,2020-09-17,352,0485,1,JULIS,5970,0,,,1,0.78,0.0
54407,2020-09-17,367,0508,1,KAFAR KAMA,3100,0,,,1,0.813,0.0
56502,2020-09-17,387,0531,1,ARRABE,22780,0,,,1,0.767,0.0
58636,2020-09-17,404,0559,1,BUSTAN HAGALIL,830,0,,,3,0.819,0.0
58824,2020-09-17,405,0562,1,BET EL'AZARI,1390,1,,,3,0.802,0.0
59297,2020-09-17,408,0565,1,AZOR,11700,2,,,6,0.819,0.0
59451,2020-09-17,410,0567,1,ZOR'A,900,0,,,2,0.859,0.0
61399,2020-09-17,422,0582,1,KEFAR HANAGID,1260,1,,,5,0.83,0.0
61889,2020-09-17,425,0586,1,MEGIDDO,810,0,,,3,0.807,0.0
62078,2020-09-17,426,0587,1,SAVYON,3340,1,,,5,0.847,0.0
62266,2020-09-17,427,0588,1,BENE RE'EM,1370,2,,,6,0.79,0.0
62950,2020-09-17,431,0592,1,BENE DAROM,560,0,,,2,0.901,0.0
63298,2020-09-17,433,0594,1,ZAFRIYYA,910,0,,,1,0.785,0.0
63786,2020-09-17,436,0597,1,PALMAHIM,490,0,,,8,0.809,0.0
64533,2020-09-17,441,0604,1,BET ARIF,1070,3,,,9,0.813,0.0
64787,2020-09-17,443,0606,1,MAZOR,1290,0,,,3,0.815,0.0
65180,2020-09-17,446,0610,1,SITRIYYA,970,0,,,2,0.805,0.0
66351,2020-09-17,454,0619,1,BET GUVRIN,360,0,,,3,0.813,0.0
67669,2020-09-17,465,0638,1,QALANSAWE,20190,0,,,1,0.766,0.0
68584,2020-09-17,472,0662,1,HOSEN,910,1,,,3,0.793,0.0
69188,2020-09-17,476,0666,1,OMER,7200,3,,,12,0.846,0.0
69375,2020-09-17,477,0667,1,BAR'AM,570,2,,,10,0.87,0.0
69925,2020-09-17,480,0672,1,BET NEQOFA,580,0,,,5,0.809,0.0
70291,2020-09-17,482,0674,1,LIMAN,650,1,,,6,0.803,0.0
70686,2020-09-17,485,0677,1,HASOLELIM,820,1,,,6,0.804,0.0
71297,2020-09-17,489,0681,1,GIV'AT SHEMU'EL,23700,2,,,17,0.819,0.0
72093,2020-09-17,494,0686,1,NEWE YAMIN,1120,4,,,20,0.779,0.0
72533,2020-09-17,497,0689,1,MEGADIM,1190,2,,,14,0.804,0.0
73224,2020-09-17,501,0694,1,MA'AGAN MIKHA'EL,1730,1,,,6,0.815,0.0
76153,2020-09-17,520,0714,1,EREZ,480,2,,,12,0.813,0.0
77508,2020-09-17,529,0723,1,BET HAGADDI,690,0,,,1,0.809,0.0
78111,2020-09-17,533,0730,1,ELIFELET,560,2,,,14,0.814,0.0
78478,2020-09-17,535,0732,1,MISHMAR HAYARDEN,590,2,,,6,0.803,0.0
78851,2020-09-17,537,0735,1,RAMOT ME'IR,760,1,,,5,0.817,0.0
80049,2020-09-17,545,0743,1,KEFAR SHEMU'EL,830,0,,,2,0.789,0.0
80235,2020-09-17,546,0744,1,TALME YAFE,690,0,,,1,0.797,0.0
82843,2020-09-17,565,0764,1,KEFAR MORDEKHAY,600,0,,,1,0.825,0.0
83032,2020-09-17,566,0765,1,MISGAV DOV,700,2,,,13,0.794,0.0
83734,2020-09-17,571,0771,1,MEVO BETAR,520,0,,,1,0.798,0.0
85163,2020-09-17,580,0780,1,ORA,1230,0,,,1,0.8,0.0
87576,2020-09-17,596,0799,1,ZEKHARYA,940,1,,,7,0.813,0.0
88625,2020-09-17,603,0806,1,EN YAHAV,670,2,,,2,0.82,0.0
88988,2020-09-17,605,0808,1,NIR ELIYYAHU,360,1,,,6,0.821,0.0
90263,2020-09-17,616,0819,1,AVIGEDOR,740,2,,,16,0.793,0.0
91003,2020-09-17,621,0824,1,KOKHAV MIKHA'EL,920,0,,,6,0.797,0.0
91478,2020-09-17,624,0827,1,NEWE MIVTAH,620,0,,,8,0.804,0.0
91958,2020-09-17,627,0831,1,YEROHAM,8670,0,,,4,0.803,0.0
93478,2020-09-17,638,0845,1,KEFAR AZZA,660,2,,,6,0.805,0.0
94527,2020-09-17,645,0853,1,GE'ALYA,1010,0,,,2,0.827,0.0
96320,2020-09-17,656,0866,1,YOTVATA,660,1,,,2,0.831,0.0
96533,2020-09-17,658,0870,1,GIV'AT HASHELOSHA,740,0,,,2,0.833,0.0
97063,2020-09-17,662,0874,1,MIGDAL HAEMEQ,24450,2,,,13,0.803,0.0
97853,2020-09-17,669,0888,1,KEFAR HARIF,790,0,,,1,0.786,0.0
98537,2020-09-17,676,0917,1,SEGEV,1030,4,,,28,0.967,0.0
99796,2020-09-17,695,1015,1,MEVASSERET ZIYYON,24470,7,,,60,0.802,0.5
99985,2020-09-17,696,1020,1,OR AQIVA,16200,1,,,7,0.899,0.0
100353,2020-09-17,698,1031,1,SEDEROT,21580,0,,,7,0.851,0.0
100541,2020-09-17,699,1034,1,QIRYAT MAL'AKHI,21210,0,,,1,0.801,0.0
100723,2020-09-17,700,1043,1,GIZO,190,0,,,3,0.771,0.0
101590,2020-09-17,709,1054,1,TEL SHEVA,16990,0,,,1,0.741,0.0
102245,2020-09-17,715,1061,1,NAZERAT ILLIT,40830,2,,,27,1.039,0.0
102433,2020-09-17,716,1063,1,MA'ALOT-TARSHIHA,21070,0,,,5,0.818,0.0
106329,2020-09-17,746,1113,1,ZUR HADASSA,6630,1,,,9,0.78,0.0
106516,2020-09-17,747,1114,1,SRIGIM (LI-ON),1010,4,,,24,0.732,0.0
108365,2020-09-17,763,1138,1,YA'AD,630,0,,,2,0.804,0.0
108554,2020-09-17,764,1139,1,KARMI'EL,44870,5,,,51,0.825,0.5
108742,2020-09-17,765,1140,1,MIDRESHET BEN GURION,1520,2,,,12,0.774,0.0
109911,2020-09-17,776,1152,1,ASHALIM,380,0,,,1,0.757,0.0
110692,2020-09-17,783,1160,1,SHEKHANYA,740,0,,,4,0.788,0.0
111462,2020-09-17,788,1166,1,KEFAR RUT,200,1,,,2,0.828,0.0
111651,2020-09-17,789,1167,1,QESARYYA,4560,0,,,1,0.841,0.0
115195,2020-09-17,816,1200,1,MODI'IN-MAKKABBIM-RE'UT,82910,13,,,100,0.767,0.5
115384,2020-09-17,817,1201,1,KAMMON,1260,2,,,14,0.778,0.0
116862,2020-09-17,827,1211,1,QADDARIM,180,0,,,3,0.748,0.0
118182,2020-09-17,836,1224,1,KOKHAV YA'IR,9250,0,,,12,0.805,0.0
119221,2020-09-17,845,1233,1,SHEQEF,580,0,,,3,0.778,0.0
119409,2020-09-17,846,1235,1,SHORASHIM,400,0,,,4,0.786,0.0
120886,2020-09-17,857,1247,1,QAZIR-HARISH,880,2,,,2,0.742,0.0
122854,2020-09-17,872,1263,1,KEFAR WERADIM,5670,1,,,8,0.839,0.0
123043,2020-09-17,873,1264,1,KARME YOSEF,1690,1,,,18,0.828,0.0
123396,2020-09-17,877,1268,1,METAR,6860,1,,,8,0.808,0.0
123585,2020-09-17,878,1271,1,LEHAVIM,6160,8,,,49,0.765,0.5
124503,2020-09-17,886,1282,1,MERAV,580,0,,,1,0.739,0.0
125403,2020-09-17,892,1288,1,GIV'AT ELA,1680,1,,,4,0.825,0.0
125802,2020-09-17,895,1292,1,JUDEIDE-MAKER,19620,0,,,1,0.776,0.0
126818,2020-09-17,902,1304,1,SHOHAM,19420,7,,,45,0.753,0.5
127006,2020-09-17,903,1309,1,EL'AD,41360,1,,,3,0.744,0.0
127194,2020-09-17,904,1310,1,LAPPID,2550,2,,,10,0.776,0.0
127800,2020-09-17,908,1315,1,MATTAN,3550,0,,,1,0.788,0.0
128067,2020-09-17,912,1319,1,BAT HEFER,5530,1,,,3,0.768,0.0
129374,2020-09-17,928,1337,1,SHIMSHIT,2640,4,,,14,0.762,0.0
129919,2020-09-17,935,1345,1,ZUR YIZHAQ,1990,1,,,7,0.767,0.0
132053,2020-09-17,964,2013,1,BEN SHEMEN (MOSHAV),790,1,,,4,0.806,0.0
133037,2020-09-17,974,2030,1,MENUHA,490,0,,,1,0.802,0.0
133880,2020-09-17,980,2042,1,EN GEDI,530,0,,,2,0.848,0.0
136118,2020-09-17,1001,2100,1,TIRAT KARMEL,18620,0,,,1,0.824,0.0
136306,2020-09-17,1002,2200,1,DIMONA,33060,0,,,1,0.821,0.0
136495,2020-09-17,1003,2300,1,QIRYAT TIV'ON,17310,7,,,61,0.837,0.5
136683,2020-09-17,1004,2400,1,OR YEHUDA,35270,1,,,7,0.819,0.0
136871,2020-09-17,1005,2500,1,NESHER,23240,3,,,31,0.794,0.0
137060,2020-09-17,1006,2530,1,BE'ER YA'AQOV,16320,1,,,7,0.762,0.0
137249,2020-09-17,1007,2550,1,GEDERA,24710,4,,,32,0.787,0.0
137437,2020-09-17,1008,2560,1,ARAD,23940,1,,,23,0.818,0.0
137626,2020-09-17,1009,2600,1,ELAT,47720,7,,,48,0.793,0.5
137815,2020-09-17,1010,2610,1,BET SHEMESH,89790,6,,,30,0.75,0.0
138004,2020-09-17,1011,2620,1,QIRYAT ONO,34230,9,,,64,0.852,0.5
138192,2020-09-17,1012,2630,1,QIRYAT GAT,48270,4,,,30,0.797,0.0
138381,2020-09-17,1013,2640,1,ROSH HAAYIN,40610,3,,,26,0.794,0.0
138570,2020-09-17,1014,2650,1,RAMAT HASHARON,43090,17,,,121,0.891,0.5
138759,2020-09-17,1015,2660,1,YAVNE,34170,12,,,98,0.804,0.5
139309,2020-09-17,1018,2730,1,TAYIBE,38130,0,,,1,0.778,0.0
139498,2020-09-17,1019,2800,1,QIRYAT SHEMONA,23130,1,,,6,0.815,0.0
139687,2020-09-17,1020,3000,1,JERUSALEM,815310,60,,,471,0.809,1.0
141595,2020-09-17,1035,3570,1,ARI'EL,18180,0,,,1,0.802,0.0
143679,2020-09-17,1049,3604,1,ALLON SHEVUT,3070,0,,,4,0.774,0.0
143902,2020-09-17,1053,3608,1,MA'ALE EFRAYIM,1120,1,,,5,0.78,0.0
144325,2020-09-17,1056,3611,1,QIRYAT ARBA,7600,1,,,3,0.805,0.0
144852,2020-09-17,1061,3616,1,MA'ALE ADUMMIM,36860,1,,,11,0.807,0.0
145327,2020-09-17,1064,3619,1,RO'I,160,1,,,1,0.828,0.0
147149,2020-09-17,1077,3649,1,SHAQED,720,0,,,1,0.774,0.0
147338,2020-09-17,1078,3650,1,EFRATA,7820,1,,,7,0.934,0.0
147702,2020-09-17,1080,3652,1,BET ARYE,4170,0,,,4,0.79,0.0
149455,2020-09-17,1092,3713,1,NA'AMA,100,1,,,6,0.791,0.0
149643,2020-09-17,1093,3715,1,ALMON,1130,0,,,3,0.767,0.0
150961,2020-09-17,1103,3730,1,GIV'AT ZE'EV,13470,0,,,7,0.802,0.0
151875,2020-09-17,1110,3750,1,ALFE MENASHE,7580,1,,,7,0.802,0.0
152624,2020-09-17,1116,3760,1,ORANIT,7200,0,,,5,0.797,0.0
153646,2020-09-17,1124,3769,1,HAR ADAR,3700,1,,,3,0.8,0.0
154350,2020-09-17,1128,3780,1,BETAR ILLIT,42470,0,,,2,0.726,0.0
156094,2020-09-17,1142,3797,1,MODI'IN ILLIT,55490,2,,,3,0.733,0.0
156283,2020-09-17,1143,4000,1,HAIFA,272180,58,,,488,0.818,1.0
157281,2020-09-17,1150,4007,1,YONATAN,550,0,,,1,0.758,0.0
157956,2020-09-17,1155,4012,1,ANI'AM,530,0,,,2,0.775,0.0
158509,2020-09-17,1159,4017,1,ALLONE HABASHAN,350,2,,,8,0.732,0.0
159659,2020-09-17,1167,4100,1,QAZRIN,6720,0,,,1,0.845,0.0
161202,2020-09-17,1180,4702,1,RAMOT,480,0,,,8,0.816,0.0
161391,2020-09-17,1181,5000,1,TEL AVIV - YAFO,414560,113,,,796,0.783,1.0
161710,2020-09-17,1183,6100,1,BENE BERAQ,168770,3,,,28,0.801,0.0
161898,2020-09-17,1184,6200,1,BAT YAM,129430,4,,,24,1.179,0.0
162087,2020-09-17,1185,6300,1,GIV'ATAYIM,55700,16,,,130,0.826,0.5
162276,2020-09-17,1186,6400,1,HERZLIYYA,89230,23,,,225,0.935,1.0
162465,2020-09-17,1187,6500,1,HADERA,84070,11,,,75,0.8,0.5
162654,2020-09-17,1188,6600,1,HOLON,185310,29,,,220,0.83,1.0
162842,2020-09-17,1189,6700,1,TIBERIAS,41740,1,,,5,0.823,0.0
163031,2020-09-17,1190,6800,1,QIRYAT ATTA,52710,0,,,14,0.965,0.0
163220,2020-09-17,1191,6900,1,KEFAR SAVA,89220,27,,,233,0.859,1.0
163409,2020-09-17,1192,7000,1,LOD,71060,2,,,16,0.787,0.0
163598,2020-09-17,1193,7100,1,ASHQELON,120040,6,,,36,0.787,0.0
163787,2020-09-17,1194,7200,1,NES ZIYYONA,42980,18,,,188,0.793,0.5
163975,2020-09-17,1195,7300,1,NAZARETH,73960,0,,,1,0.792,0.0
164164,2020-09-17,1196,7400,1,NETANYA,192160,27,,,172,0.946,0.5
164473,2020-09-17,1198,7600,1,AKKO,47150,0,,,5,0.824,0.0
164661,2020-09-17,1199,7700,1,AFULA,41720,7,,,36,0.8,0.0
164850,2020-09-17,1200,7800,1,PARDES HANNA-KARKUR,34800,5,,,42,0.929,0.5
165039,2020-09-17,1201,7900,1,PETAH TIQWA,213900,30,,,213,0.896,1.0
165227,2020-09-17,1202,8000,1,ZEFAT,32070,0,,,2,0.805,0.0
165416,2020-09-17,1203,8200,1,QIRYAT MOTZKIN,38910,10,,,68,0.833,0.5
165605,2020-09-17,1204,8300,1,RISHON LEZIYYON,235130,38,,,281,0.78,1.0
165794,2020-09-17,1205,8400,1,REHOVOT,120930,50,,,358,0.877,1.0
165982,2020-09-17,1206,8500,1,RAMLA,68020,0,,,5,0.813,0.0
166171,2020-09-17,1207,8600,1,RAMAT GAN,148400,32,,,254,0.79,1.0
166360,2020-09-17,1208,8700,1,RA'ANNANA,69160,30,,,233,0.825,1.0
166547,2020-09-17,1209,8800,1,SHEFAR'AM,38340,0,,,1,0.786,0.0
166856,2020-09-17,1211,9000,1,BE'ER SHEVA,197260,10,,,78,0.909,0.5
167045,2020-09-17,1212,9100,1,NAHARIYYA,52950,0,,,24,0.874,0.0
167418,2020-09-17,1214,9300,1,ZIKHRON YA'AQOV,20900,10,,,48,0.812,0.5
167607,2020-09-17,1215,9400,1,YEHUD,27940,0,,,24,0.875,0.0
167795,2020-09-17,1216,9500,1,QIRYAT BIALIK,38180,8,,,46,0.818,0.5
167984,2020-09-17,1217,9600,1,QIRYAT YAM,38300,5,,,23,0.882,0.0
168173,2020-09-17,1218,9700,1,HOD HASHARON,51040,20,,,166,0.82,0.5
168361,2020-09-17,1219,9800,1,BINYAMINA-GIV'AT ADA,13970,2,,,11,0.795,0.0
0,2020-09-17,6,0016-001,0,BET NIR,0,1,,,3,0.838,0.0
1,2020-09-17,12,0026-001,0,ROSH PINNA,2600,3,,,25,0.808,0.0
2,2020-09-17,14,0028-001,0,MAZKERET BATYA,8900,3,,,22,0.818,0.0
3,2020-09-17,17,0031-002,0,OFAQIM,3100,0,,,1,0.857,0.0
4,2020-09-17,23,0033-001,0,BAT SHELOMO,0,0,,,4,0.824,0.0
5,2020-09-17,29,0043-001,0,METULA,1500,2,,,14,0.81,0.0
6,2020-09-17,32,0047-001,0,KEFAR TAVOR,2500,1,,,10,0.815,0.0
7,2020-09-17,33,0048-001,0,MENAHEMYA,1000,0,,,1,1.072,0.0
8,2020-09-17,36,0053-001,0,ATLIT,5000,0,,,1,0.828,0.0
9,2020-09-17,45,0066-001,0,MERHAVYA(QIBBUZ),800,1,,,1,0.828,0.0
10,2020-09-17,49,0070-123,0,ASHDOD,3600,1,,,5,0.869,0.0
11,2020-09-17,54,0070-133,0,ASHDOD,4600,0,,,1,0.85,0.0
12,2020-09-17,68,0070-241,0,ASHDOD,5500,0,,,2,0.84,0.0
13,2020-09-17,71,0070-244,0,ASHDOD,2400,0,,,6,0.879,0.0
14,2020-09-17,75,0070-315,0,ASHDOD,3700,2,,,12,0.842,0.0
15,2020-09-17,82,0070-332,0,ASHDOD,2000,0,,,1,0.873,0.0
16,2020-09-17,83,0070-333,0,ASHDOD,5100,1,,,7,0.8,0.0
17,2020-09-17,84,0070-342,0,ASHDOD,4800,1,,,2,0.859,0.0
18,2020-09-17,89,0070-421,0,ASHDOD,7000,0,,,3,0.845,0.0
19,2020-09-17,90,0070-422,0,ASHDOD,7700,0,,,4,0.807,0.0
20,2020-09-17,95,0070-432,0,ASHDOD,4600,0,,,3,0.831,0.0
21,2020-09-17,96,0070-433,0,ASHDOD,5800,0,,,1,0.815,0.0
22,2020-09-17,97,0070-434,0,ASHDOD,2400,0,,,2,0.801,0.0
23,2020-09-17,115,0070-313,0,ASHDOD,0,1,,,6,0.806,0.0
24,2020-09-17,102,0077-001,0,AYYELET HASHAHAR,1400,0,,,2,0.831,0.0
25,2020-09-17,105,0080-001,0,NAHALAL,800,1,,,6,0.812,0.0
26,2020-09-17,124,0316-001,0,KEFAR NETTER,900,0,,,2,0.822,0.0
27,2020-09-17,129,0339-001,0,RAMAT ZEVI,0,0,,,3,0.819,0.0
28,2020-09-17,137,0638-004,0,QALANSAWE,5000,0,,,1,0.828,0.0
29,2020-09-17,145,7800-009,0,PARDES HANNA-KARKUR,5100,1,,,8,0.815,0.0
30,2020-09-17,146,7800-010,0,PARDES HANNA-KARKUR,2500,0,,,1,0.794,0.0
31,2020-09-17,862,7800-002,0,PARDES HANNA-KARKUR,3600,0,,,7,0.812,0.0
32,2020-09-17,863,7800-003,0,PARDES HANNA-KARKUR,4100,0,,,2,0.818,0.0
33,2020-09-17,865,7800-005,0,PARDES HANNA-KARKUR,3100,1,,,6,0.815,0.0
34,2020-09-17,866,7800-006,0,PARDES HANNA-KARKUR,2600,3,,,17,0.995,0.0
35,2020-09-17,1317,7800-001,0,PARDES HANNA-KARKUR,0,0,,,1,0.773,0.0
36,2020-09-17,147,7900-112,0,PETAH TIQWA,4700,1,,,11,0.872,0.0
37,2020-09-17,148,7900-113,0,PETAH TIQWA,11700,0,,,3,0.789,0.0
38,2020-09-17,736,7900-114,0,PETAH TIQWA,3800,1,,,6,0.889,0.0
39,2020-09-17,737,7900-115,0,PETAH TIQWA,2000,0,,,5,0.824,0.0
41,2020-09-17,739,7900-122,0,PETAH TIQWA,4900,1,,,7,0.81,0.0
42,2020-09-17,742,7900-131,0,PETAH TIQWA,3800,2,,,18,0.833,0.0
43,2020-09-17,804,7900-128,0,PETAH TIQWA,0,1,,,4,0.794,0.0
44,2020-09-17,871,7900-143,0,PETAH TIQWA,3000,0,,,3,0.841,0.0
45,2020-09-17,872,7900-144,0,PETAH TIQWA,2300,2,,,14,0.815,0.0
46,2020-09-17,874,7900-146,0,PETAH TIQWA,1500,1,,,1,0.854,0.0
47,2020-09-17,875,7900-211,0,PETAH TIQWA,11000,0,,,9,0.8,0.0
48,2020-09-17,876,7900-212,0,PETAH TIQWA,2500,2,,,11,0.804,0.0
49,2020-09-17,877,7900-213,0,PETAH TIQWA,1300,1,,,6,0.807,0.0
50,2020-09-17,879,7900-222,0,PETAH TIQWA,3000,2,,,9,0.963,0.0
51,2020-09-17,881,7900-224,0,PETAH TIQWA,3300,0,,,5,0.864,0.0
